sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,3.0,alcohol,alcohol,560.0,4.0,0.75
1.0,3.0,alcohol,cigarette,560.0,4.0,0.0
1.0,3.0,alcohol,neutral,560.0,4.0,0.25
2.0,3.0,alcohol,alcohol,560.0,12.0,0.25
2.0,3.0,alcohol,cigarette,560.0,12.0,0.333333333333
2.0,3.0,alcohol,neutral,560.0,12.0,0.416666666667
3.0,3.0,alcohol,alcohol,560.0,18.0,0.611111111111
3.0,3.0,alcohol,cigarette,560.0,18.0,0.277777777778
3.0,3.0,alcohol,neutral,560.0,18.0,0.111111111111
4.0,3.0,alcohol,alcohol,560.0,0.0,
4.0,3.0,alcohol,cigarette,560.0,0.0,
4.0,3.0,alcohol,neutral,560.0,0.0,
5.0,3.0,alcohol,alcohol,560.0,15.0,0.466666666667
5.0,3.0,alcohol,cigarette,560.0,15.0,0.2
5.0,3.0,alcohol,neutral,560.0,15.0,0.333333333333
6.0,3.0,alcohol,alcohol,560.0,0.0,
6.0,3.0,alcohol,cigarette,560.0,0.0,
6.0,3.0,alcohol,neutral,560.0,0.0,
7.0,3.0,alcohol,alcohol,560.0,0.0,
7.0,3.0,alcohol,cigarette,560.0,0.0,
7.0,3.0,alcohol,neutral,560.0,0.0,
8.0,3.0,alcohol,alcohol,560.0,4.0,0.25
8.0,3.0,alcohol,cigarette,560.0,4.0,0.5
8.0,3.0,alcohol,neutral,560.0,4.0,0.25
9.0,3.0,alcohol,alcohol,560.0,13.0,0.461538461538
9.0,3.0,alcohol,cigarette,560.0,13.0,0.153846153846
9.0,3.0,alcohol,neutral,560.0,13.0,0.384615384615
10.0,3.0,alcohol,alcohol,560.0,23.0,0.434782608696
10.0,3.0,alcohol,cigarette,560.0,23.0,0.260869565217
10.0,3.0,alcohol,neutral,560.0,23.0,0.304347826087
11.0,3.0,alcohol,alcohol,560.0,19.0,0.631578947368
11.0,3.0,alcohol,cigarette,560.0,19.0,0.210526315789
11.0,3.0,alcohol,neutral,560.0,19.0,0.157894736842
12.0,3.0,alcohol,alcohol,560.0,6.0,0.333333333333
12.0,3.0,alcohol,cigarette,560.0,6.0,0.0
12.0,3.0,alcohol,neutral,560.0,6.0,0.666666666667
13.0,3.0,alcohol,alcohol,560.0,0.0,
13.0,3.0,alcohol,cigarette,560.0,0.0,
13.0,3.0,alcohol,neutral,560.0,0.0,
14.0,3.0,alcohol,alcohol,560.0,28.0,0.642857142857
14.0,3.0,alcohol,cigarette,560.0,28.0,0.107142857143
14.0,3.0,alcohol,neutral,560.0,28.0,0.25
15.0,3.0,alcohol,alcohol,560.0,1.0,0.0
15.0,3.0,alcohol,cigarette,560.0,1.0,0.0
15.0,3.0,alcohol,neutral,560.0,1.0,1.0
16.0,3.0,alcohol,alcohol,560.0,1.0,0.0
16.0,3.0,alcohol,cigarette,560.0,1.0,1.0
16.0,3.0,alcohol,neutral,560.0,1.0,0.0
17.0,3.0,alcohol,alcohol,560.0,7.0,0.142857142857
17.0,3.0,alcohol,cigarette,560.0,7.0,0.285714285714
17.0,3.0,alcohol,neutral,560.0,7.0,0.571428571429
18.0,3.0,alcohol,alcohol,560.0,23.0,0.652173913043
18.0,3.0,alcohol,cigarette,560.0,23.0,0.173913043478
18.0,3.0,alcohol,neutral,560.0,23.0,0.173913043478
19.0,3.0,alcohol,alcohol,560.0,12.0,0.5
19.0,3.0,alcohol,cigarette,560.0,12.0,0.25
19.0,3.0,alcohol,neutral,560.0,12.0,0.25
20.0,3.0,alcohol,alcohol,560.0,15.0,0.533333333333
20.0,3.0,alcohol,cigarette,560.0,15.0,0.133333333333
20.0,3.0,alcohol,neutral,560.0,15.0,0.333333333333
21.0,3.0,alcohol,alcohol,560.0,9.0,0.666666666667
21.0,3.0,alcohol,cigarette,560.0,9.0,0.111111111111
21.0,3.0,alcohol,neutral,560.0,9.0,0.222222222222
22.0,3.0,alcohol,alcohol,560.0,13.0,0.461538461538
22.0,3.0,alcohol,cigarette,560.0,13.0,0.384615384615
22.0,3.0,alcohol,neutral,560.0,13.0,0.153846153846
23.0,3.0,alcohol,alcohol,560.0,12.0,0.25
23.0,3.0,alcohol,cigarette,560.0,12.0,0.25
23.0,3.0,alcohol,neutral,560.0,12.0,0.5
24.0,3.0,alcohol,alcohol,560.0,15.0,0.4
24.0,3.0,alcohol,cigarette,560.0,15.0,0.2
24.0,3.0,alcohol,neutral,560.0,15.0,0.4
25.0,3.0,alcohol,alcohol,560.0,17.0,0.352941176471
25.0,3.0,alcohol,cigarette,560.0,17.0,0.411764705882
25.0,3.0,alcohol,neutral,560.0,17.0,0.235294117647
26.0,3.0,alcohol,alcohol,560.0,0.0,
26.0,3.0,alcohol,cigarette,560.0,0.0,
26.0,3.0,alcohol,neutral,560.0,0.0,
27.0,3.0,alcohol,alcohol,560.0,0.0,
27.0,3.0,alcohol,cigarette,560.0,0.0,
27.0,3.0,alcohol,neutral,560.0,0.0,
28.0,3.0,alcohol,alcohol,560.0,18.0,0.555555555556
28.0,3.0,alcohol,cigarette,560.0,18.0,0.277777777778
28.0,3.0,alcohol,neutral,560.0,18.0,0.166666666667
29.0,3.0,alcohol,alcohol,560.0,26.0,0.730769230769
29.0,3.0,alcohol,cigarette,560.0,26.0,0.153846153846
29.0,3.0,alcohol,neutral,560.0,26.0,0.115384615385
