sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,1.0,cigarette,alcohol,739.0,2.0,1.0,0.5
1.0,1.0,cigarette,cigarette,739.0,2.0,0.0,0.0
1.0,1.0,cigarette,neutral,739.0,2.0,1.0,0.5
2.0,1.0,cigarette,alcohol,739.0,1.0,0.0,0.0
2.0,1.0,cigarette,cigarette,739.0,1.0,1.0,1.0
2.0,1.0,cigarette,neutral,739.0,1.0,0.0,0.0
3.0,1.0,cigarette,alcohol,739.0,11.0,5.0,0.454545454545
3.0,1.0,cigarette,cigarette,739.0,11.0,0.0,0.0
3.0,1.0,cigarette,neutral,739.0,11.0,6.0,0.545454545455
4.0,1.0,cigarette,alcohol,739.0,0.0,0.0,
4.0,1.0,cigarette,cigarette,739.0,0.0,0.0,
4.0,1.0,cigarette,neutral,739.0,0.0,0.0,
5.0,1.0,cigarette,alcohol,739.0,7.0,2.0,0.285714285714
5.0,1.0,cigarette,cigarette,739.0,7.0,2.0,0.285714285714
5.0,1.0,cigarette,neutral,739.0,7.0,3.0,0.428571428571
6.0,1.0,cigarette,alcohol,739.0,25.0,11.0,0.44
6.0,1.0,cigarette,cigarette,739.0,25.0,7.0,0.28
6.0,1.0,cigarette,neutral,739.0,25.0,7.0,0.28
7.0,1.0,cigarette,alcohol,739.0,2.0,0.0,0.0
7.0,1.0,cigarette,cigarette,739.0,2.0,2.0,1.0
7.0,1.0,cigarette,neutral,739.0,2.0,0.0,0.0
8.0,1.0,cigarette,alcohol,739.0,6.0,3.0,0.5
8.0,1.0,cigarette,cigarette,739.0,6.0,3.0,0.5
8.0,1.0,cigarette,neutral,739.0,6.0,0.0,0.0
9.0,1.0,cigarette,alcohol,739.0,2.0,1.0,0.5
9.0,1.0,cigarette,cigarette,739.0,2.0,0.0,0.0
9.0,1.0,cigarette,neutral,739.0,2.0,1.0,0.5
10.0,1.0,cigarette,alcohol,739.0,12.0,8.0,0.666666666667
10.0,1.0,cigarette,cigarette,739.0,12.0,1.0,0.0833333333333
10.0,1.0,cigarette,neutral,739.0,12.0,3.0,0.25
11.0,1.0,cigarette,alcohol,739.0,9.0,0.0,0.0
11.0,1.0,cigarette,cigarette,739.0,9.0,9.0,1.0
11.0,1.0,cigarette,neutral,739.0,9.0,0.0,0.0
12.0,1.0,cigarette,alcohol,739.0,1.0,1.0,1.0
12.0,1.0,cigarette,cigarette,739.0,1.0,0.0,0.0
12.0,1.0,cigarette,neutral,739.0,1.0,0.0,0.0
13.0,1.0,cigarette,alcohol,739.0,18.0,9.0,0.5
13.0,1.0,cigarette,cigarette,739.0,18.0,7.0,0.388888888889
