sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,CIG,alcohol,657.0,3.0,2.0,0.666666666667
1.0,3.0,CIG,cigarette,657.0,3.0,0.0,0.0
1.0,3.0,CIG,neutral,657.0,3.0,1.0,0.333333333333
2.0,3.0,CIG,alcohol,657.0,12.0,12.0,1.0
2.0,3.0,CIG,cigarette,657.0,12.0,0.0,0.0
2.0,3.0,CIG,neutral,657.0,12.0,0.0,0.0
3.0,3.0,CIG,alcohol,657.0,16.0,7.0,0.4375
3.0,3.0,CIG,cigarette,657.0,16.0,4.0,0.25
3.0,3.0,CIG,neutral,657.0,16.0,5.0,0.3125
4.0,3.0,CIG,alcohol,657.0,0.0,0.0,
4.0,3.0,CIG,cigarette,657.0,0.0,0.0,
4.0,3.0,CIG,neutral,657.0,0.0,0.0,
5.0,3.0,CIG,alcohol,657.0,6.0,2.0,0.333333333333
5.0,3.0,CIG,cigarette,657.0,6.0,3.0,0.5
5.0,3.0,CIG,neutral,657.0,6.0,1.0,0.166666666667
6.0,3.0,CIG,alcohol,657.0,24.0,9.0,0.375
6.0,3.0,CIG,cigarette,657.0,24.0,14.0,0.583333333333
6.0,3.0,CIG,neutral,657.0,24.0,1.0,0.0416666666667
7.0,3.0,CIG,alcohol,657.0,4.0,0.0,0.0
7.0,3.0,CIG,cigarette,657.0,4.0,4.0,1.0
7.0,3.0,CIG,neutral,657.0,4.0,0.0,0.0
8.0,3.0,CIG,alcohol,657.0,9.0,4.0,0.444444444444
8.0,3.0,CIG,cigarette,657.0,9.0,3.0,0.333333333333
8.0,3.0,CIG,neutral,657.0,9.0,2.0,0.222222222222
9.0,3.0,CIG,alcohol,657.0,17.0,11.0,0.647058823529
9.0,3.0,CIG,cigarette,657.0,17.0,2.0,0.117647058824
9.0,3.0,CIG,neutral,657.0,17.0,4.0,0.235294117647
10.0,3.0,CIG,alcohol,657.0,21.0,10.0,0.47619047619
10.0,3.0,CIG,cigarette,657.0,21.0,7.0,0.333333333333
10.0,3.0,CIG,neutral,657.0,21.0,4.0,0.190476190476
11.0,3.0,CIG,alcohol,657.0,29.0,9.0,0.310344827586
11.0,3.0,CIG,cigarette,657.0,29.0,14.0,0.48275862069
11.0,3.0,CIG,neutral,657.0,29.0,6.0,0.206896551724
12.0,3.0,CIG,alcohol,657.0,5.0,4.0,0.8
12.0,3.0,CIG,cigarette,657.0,5.0,1.0,0.2
12.0,3.0,CIG,neutral,657.0,5.0,0.0,0.0
13.0,3.0,CIG,alcohol,657.0,26.0,8.0,0.307692307692
13.0,3.0,CIG,cigarette,657.0,26.0,11.0,0.423076923077
13.0,3.0,CIG,neutral,657.0,26.0,7.0,0.269230769231
14.0,3.0,CIG,alcohol,657.0,27.0,20.0,0.740740740741
14.0,3.0,CIG,cigarette,657.0,27.0,2.0,0.0740740740741
14.0,3.0,CIG,neutral,657.0,27.0,5.0,0.185185185185
15.0,3.0,CIG,alcohol,657.0,1.0,0.0,0.0
15.0,3.0,CIG,cigarette,657.0,1.0,1.0,1.0
15.0,3.0,CIG,neutral,657.0,1.0,0.0,0.0
16.0,3.0,CIG,alcohol,657.0,5.0,1.0,0.2
16.0,3.0,CIG,cigarette,657.0,5.0,3.0,0.6
16.0,3.0,CIG,neutral,657.0,5.0,1.0,0.2
17.0,3.0,CIG,alcohol,657.0,16.0,8.0,0.5
17.0,3.0,CIG,cigarette,657.0,16.0,3.0,0.1875
17.0,3.0,CIG,neutral,657.0,16.0,5.0,0.3125
18.0,3.0,CIG,alcohol,657.0,17.0,14.0,0.823529411765
18.0,3.0,CIG,cigarette,657.0,17.0,2.0,0.117647058824
18.0,3.0,CIG,neutral,657.0,17.0,1.0,0.0588235294118
19.0,3.0,CIG,alcohol,657.0,23.0,17.0,0.739130434783
19.0,3.0,CIG,cigarette,657.0,23.0,3.0,0.130434782609
19.0,3.0,CIG,neutral,657.0,23.0,3.0,0.130434782609
20.0,3.0,CIG,alcohol,657.0,25.0,9.0,0.36
20.0,3.0,CIG,cigarette,657.0,25.0,6.0,0.24
