sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,alcohol,alcohol,958.0,3.0,2.0,0.666666666667
1.0,3.0,alcohol,cigarette,958.0,3.0,1.0,0.333333333333
1.0,3.0,alcohol,neutral,958.0,3.0,0.0,0.0
2.0,3.0,alcohol,alcohol,958.0,2.0,1.0,0.5
2.0,3.0,alcohol,cigarette,958.0,2.0,1.0,0.5
2.0,3.0,alcohol,neutral,958.0,2.0,0.0,0.0
3.0,3.0,alcohol,alcohol,958.0,8.0,4.0,0.5
3.0,3.0,alcohol,cigarette,958.0,8.0,2.0,0.25
3.0,3.0,alcohol,neutral,958.0,8.0,2.0,0.25
4.0,3.0,alcohol,alcohol,958.0,0.0,0.0,
4.0,3.0,alcohol,cigarette,958.0,0.0,0.0,
4.0,3.0,alcohol,neutral,958.0,0.0,0.0,
5.0,3.0,alcohol,alcohol,958.0,3.0,2.0,0.666666666667
5.0,3.0,alcohol,cigarette,958.0,3.0,1.0,0.333333333333
5.0,3.0,alcohol,neutral,958.0,3.0,0.0,0.0
6.0,3.0,alcohol,alcohol,958.0,0.0,0.0,
6.0,3.0,alcohol,cigarette,958.0,0.0,0.0,
6.0,3.0,alcohol,neutral,958.0,0.0,0.0,
7.0,3.0,alcohol,alcohol,958.0,0.0,0.0,
7.0,3.0,alcohol,cigarette,958.0,0.0,0.0,
7.0,3.0,alcohol,neutral,958.0,0.0,0.0,
8.0,3.0,alcohol,alcohol,958.0,1.0,1.0,1.0
8.0,3.0,alcohol,cigarette,958.0,1.0,0.0,0.0
8.0,3.0,alcohol,neutral,958.0,1.0,0.0,0.0
9.0,3.0,alcohol,alcohol,958.0,5.0,5.0,1.0
9.0,3.0,alcohol,cigarette,958.0,5.0,0.0,0.0
9.0,3.0,alcohol,neutral,958.0,5.0,0.0,0.0
10.0,3.0,alcohol,alcohol,958.0,16.0,8.0,0.5
10.0,3.0,alcohol,cigarette,958.0,16.0,2.0,0.125
10.0,3.0,alcohol,neutral,958.0,16.0,6.0,0.375
11.0,3.0,alcohol,alcohol,958.0,18.0,14.0,0.777777777778
11.0,3.0,alcohol,cigarette,958.0,18.0,3.0,0.166666666667
11.0,3.0,alcohol,neutral,958.0,18.0,1.0,0.0555555555556
12.0,3.0,alcohol,alcohol,958.0,4.0,3.0,0.75
12.0,3.0,alcohol,cigarette,958.0,4.0,0.0,0.0
12.0,3.0,alcohol,neutral,958.0,4.0,1.0,0.25
13.0,3.0,alcohol,alcohol,958.0,0.0,0.0,
13.0,3.0,alcohol,cigarette,958.0,0.0,0.0,
13.0,3.0,alcohol,neutral,958.0,0.0,0.0,
14.0,3.0,alcohol,alcohol,958.0,20.0,13.0,0.65
14.0,3.0,alcohol,cigarette,958.0,20.0,5.0,0.25
14.0,3.0,alcohol,neutral,958.0,20.0,2.0,0.1
15.0,3.0,alcohol,alcohol,958.0,0.0,0.0,
15.0,3.0,alcohol,cigarette,958.0,0.0,0.0,
15.0,3.0,alcohol,neutral,958.0,0.0,0.0,
16.0,3.0,alcohol,alcohol,958.0,1.0,1.0,1.0
16.0,3.0,alcohol,cigarette,958.0,1.0,0.0,0.0
16.0,3.0,alcohol,neutral,958.0,1.0,0.0,0.0
17.0,3.0,alcohol,alcohol,958.0,5.0,3.0,0.6
17.0,3.0,alcohol,cigarette,958.0,5.0,0.0,0.0
17.0,3.0,alcohol,neutral,958.0,5.0,2.0,0.4
18.0,3.0,alcohol,alcohol,958.0,16.0,10.0,0.625
18.0,3.0,alcohol,cigarette,958.0,16.0,4.0,0.25
18.0,3.0,alcohol,neutral,958.0,16.0,2.0,0.125
19.0,3.0,alcohol,alcohol,958.0,6.0,6.0,1.0
19.0,3.0,alcohol,cigarette,958.0,6.0,0.0,0.0
19.0,3.0,alcohol,neutral,958.0,6.0,0.0,0.0
20.0,3.0,alcohol,alcohol,958.0,12.0,5.0,0.416666666667
20.0,3.0,alcohol,cigarette,958.0,12.0,2.0,0.166666666667
20.0,3.0,alcohol,neutral,958.0,12.0,5.0,0.416666666667
21.0,3.0,alcohol,alcohol,958.0,4.0,3.0,0.75
21.0,3.0,alcohol,cigarette,958.0,4.0,1.0,0.25
21.0,3.0,alcohol,neutral,958.0,4.0,0.0,0.0
22.0,3.0,alcohol,alcohol,958.0,6.0,2.0,0.333333333333
22.0,3.0,alcohol,cigarette,958.0,6.0,4.0,0.666666666667
22.0,3.0,alcohol,neutral,958.0,6.0,0.0,0.0
23.0,3.0,alcohol,alcohol,958.0,4.0,3.0,0.75
23.0,3.0,alcohol,cigarette,958.0,4.0,1.0,0.25
