sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,CIG,alcohol,379.0,2.0,1.0,0.5
1.0,4.0,CIG,cigarette,379.0,2.0,1.0,0.5
1.0,4.0,CIG,neutral,379.0,2.0,0.0,0.0
2.0,4.0,CIG,alcohol,379.0,7.0,1.0,0.142857142857
2.0,4.0,CIG,cigarette,379.0,7.0,6.0,0.857142857143
2.0,4.0,CIG,neutral,379.0,7.0,0.0,0.0
3.0,4.0,CIG,alcohol,379.0,16.0,9.0,0.5625
3.0,4.0,CIG,cigarette,379.0,16.0,7.0,0.4375
3.0,4.0,CIG,neutral,379.0,16.0,0.0,0.0
4.0,4.0,CIG,alcohol,379.0,0.0,0.0,
4.0,4.0,CIG,cigarette,379.0,0.0,0.0,
4.0,4.0,CIG,neutral,379.0,0.0,0.0,
5.0,4.0,CIG,alcohol,379.0,4.0,0.0,0.0
5.0,4.0,CIG,cigarette,379.0,4.0,3.0,0.75
5.0,4.0,CIG,neutral,379.0,4.0,1.0,0.25
6.0,4.0,CIG,alcohol,379.0,13.0,3.0,0.230769230769
6.0,4.0,CIG,cigarette,379.0,13.0,10.0,0.769230769231
6.0,4.0,CIG,neutral,379.0,13.0,0.0,0.0
7.0,4.0,CIG,alcohol,379.0,7.0,0.0,0.0
7.0,4.0,CIG,cigarette,379.0,7.0,7.0,1.0
7.0,4.0,CIG,neutral,379.0,7.0,0.0,0.0
8.0,4.0,CIG,alcohol,379.0,4.0,2.0,0.5
8.0,4.0,CIG,cigarette,379.0,4.0,1.0,0.25
8.0,4.0,CIG,neutral,379.0,4.0,1.0,0.25
9.0,4.0,CIG,alcohol,379.0,11.0,5.0,0.454545454545
9.0,4.0,CIG,cigarette,379.0,11.0,4.0,0.363636363636
9.0,4.0,CIG,neutral,379.0,11.0,2.0,0.181818181818
10.0,4.0,CIG,alcohol,379.0,15.0,2.0,0.133333333333
10.0,4.0,CIG,cigarette,379.0,15.0,11.0,0.733333333333
10.0,4.0,CIG,neutral,379.0,15.0,2.0,0.133333333333
11.0,4.0,CIG,alcohol,379.0,17.0,0.0,0.0
11.0,4.0,CIG,cigarette,379.0,17.0,15.0,0.882352941176
11.0,4.0,CIG,neutral,379.0,17.0,2.0,0.117647058824
12.0,4.0,CIG,alcohol,379.0,6.0,2.0,0.333333333333
12.0,4.0,CIG,cigarette,379.0,6.0,3.0,0.5
