sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,1.0,CIG,alcohol,284.0,11.0,4.0,0.363636363636
1.0,1.0,CIG,cigarette,284.0,11.0,5.0,0.454545454545
1.0,1.0,CIG,neutral,284.0,11.0,2.0,0.181818181818
2.0,1.0,CIG,alcohol,284.0,42.0,23.0,0.547619047619
2.0,1.0,CIG,cigarette,284.0,42.0,15.0,0.357142857143
2.0,1.0,CIG,neutral,284.0,42.0,4.0,0.0952380952381
3.0,1.0,CIG,alcohol,284.0,59.0,26.0,0.440677966102
3.0,1.0,CIG,cigarette,284.0,59.0,24.0,0.406779661017
3.0,1.0,CIG,neutral,284.0,59.0,9.0,0.152542372881
4.0,1.0,CIG,alcohol,284.0,69.0,49.0,0.710144927536
4.0,1.0,CIG,cigarette,284.0,69.0,15.0,0.217391304348
4.0,1.0,CIG,neutral,284.0,69.0,5.0,0.0724637681159
5.0,1.0,CIG,alcohol,284.0,20.0,11.0,0.55
5.0,1.0,CIG,cigarette,284.0,20.0,5.0,0.25
5.0,1.0,CIG,neutral,284.0,20.0,4.0,0.2
6.0,1.0,CIG,alcohol,284.0,46.0,14.0,0.304347826087
6.0,1.0,CIG,cigarette,284.0,46.0,24.0,0.521739130435
6.0,1.0,CIG,neutral,284.0,46.0,8.0,0.173913043478
7.0,1.0,CIG,alcohol,284.0,19.0,0.0,0.0
7.0,1.0,CIG,cigarette,284.0,19.0,19.0,1.0
7.0,1.0,CIG,neutral,284.0,19.0,0.0,0.0
8.0,1.0,CIG,alcohol,284.0,37.0,7.0,0.189189189189
8.0,1.0,CIG,cigarette,284.0,37.0,16.0,0.432432432432
8.0,1.0,CIG,neutral,284.0,37.0,14.0,0.378378378378
9.0,1.0,CIG,alcohol,284.0,38.0,15.0,0.394736842105
9.0,1.0,CIG,cigarette,284.0,38.0,18.0,0.473684210526
9.0,1.0,CIG,neutral,284.0,38.0,5.0,0.131578947368
10.0,1.0,CIG,alcohol,284.0,58.0,7.0,0.120689655172
10.0,1.0,CIG,cigarette,284.0,58.0,48.0,0.827586206897
10.0,1.0,CIG,neutral,284.0,58.0,3.0,0.051724137931
11.0,1.0,CIG,alcohol,284.0,59.0,18.0,0.305084745763
11.0,1.0,CIG,cigarette,284.0,59.0,22.0,0.372881355932
11.0,1.0,CIG,neutral,284.0,59.0,19.0,0.322033898305
12.0,1.0,CIG,alcohol,284.0,16.0,3.0,0.1875
12.0,1.0,CIG,cigarette,284.0,16.0,9.0,0.5625
12.0,1.0,CIG,neutral,284.0,16.0,4.0,0.25
13.0,1.0,CIG,alcohol,284.0,57.0,11.0,0.19298245614
13.0,1.0,CIG,cigarette,284.0,57.0,17.0,0.298245614035
13.0,1.0,CIG,neutral,284.0,57.0,29.0,0.508771929825
14.0,1.0,CIG,alcohol,284.0,53.0,19.0,0.358490566038
14.0,1.0,CIG,cigarette,284.0,53.0,25.0,0.471698113208
14.0,1.0,CIG,neutral,284.0,53.0,9.0,0.169811320755
15.0,1.0,CIG,alcohol,284.0,6.0,1.0,0.166666666667
15.0,1.0,CIG,cigarette,284.0,6.0,4.0,0.666666666667
15.0,1.0,CIG,neutral,284.0,6.0,1.0,0.166666666667
16.0,1.0,CIG,alcohol,284.0,16.0,4.0,0.25
16.0,1.0,CIG,cigarette,284.0,16.0,10.0,0.625
16.0,1.0,CIG,neutral,284.0,16.0,2.0,0.125
17.0,1.0,CIG,alcohol,284.0,16.0,6.0,0.375
17.0,1.0,CIG,cigarette,284.0,16.0,8.0,0.5
17.0,1.0,CIG,neutral,284.0,16.0,2.0,0.125
18.0,1.0,CIG,alcohol,284.0,18.0,4.0,0.222222222222
18.0,1.0,CIG,cigarette,284.0,18.0,9.0,0.5
18.0,1.0,CIG,neutral,284.0,18.0,5.0,0.277777777778
19.0,1.0,CIG,alcohol,284.0,40.0,11.0,0.275
19.0,1.0,CIG,cigarette,284.0,40.0,12.0,0.3
19.0,1.0,CIG,neutral,284.0,40.0,17.0,0.425
20.0,1.0,CIG,alcohol,284.0,58.0,16.0,0.275862068966
20.0,1.0,CIG,cigarette,284.0,58.0,34.0,0.586206896552
20.0,1.0,CIG,neutral,284.0,58.0,8.0,0.137931034483
21.0,1.0,CIG,alcohol,284.0,8.0,2.0,0.25
21.0,1.0,CIG,cigarette,284.0,8.0,5.0,0.625
21.0,1.0,CIG,neutral,284.0,8.0,1.0,0.125
22.0,1.0,CIG,alcohol,284.0,34.0,14.0,0.411764705882
22.0,1.0,CIG,cigarette,284.0,34.0,15.0,0.441176470588
22.0,1.0,CIG,neutral,284.0,34.0,5.0,0.147058823529
23.0,1.0,CIG,alcohol,284.0,42.0,16.0,0.380952380952
23.0,1.0,CIG,cigarette,284.0,42.0,20.0,0.47619047619
23.0,1.0,CIG,neutral,284.0,42.0,6.0,0.142857142857
24.0,1.0,CIG,alcohol,284.0,4.0,1.0,0.25
24.0,1.0,CIG,cigarette,284.0,4.0,1.0,0.25
24.0,1.0,CIG,neutral,284.0,4.0,2.0,0.5
25.0,1.0,CIG,alcohol,284.0,70.0,29.0,0.414285714286
25.0,1.0,CIG,cigarette,284.0,70.0,30.0,0.428571428571
25.0,1.0,CIG,neutral,284.0,70.0,11.0,0.157142857143
26.0,1.0,CIG,alcohol,284.0,47.0,4.0,0.0851063829787
26.0,1.0,CIG,cigarette,284.0,47.0,13.0,0.276595744681
26.0,1.0,CIG,neutral,284.0,47.0,30.0,0.63829787234
27.0,1.0,CIG,alcohol,284.0,65.0,20.0,0.307692307692
27.0,1.0,CIG,cigarette,284.0,65.0,27.0,0.415384615385
27.0,1.0,CIG,neutral,284.0,65.0,18.0,0.276923076923
28.0,1.0,CIG,alcohol,284.0,53.0,13.0,0.245283018868
28.0,1.0,CIG,cigarette,284.0,53.0,29.0,0.547169811321
28.0,1.0,CIG,neutral,284.0,53.0,11.0,0.207547169811
29.0,1.0,CIG,alcohol,284.0,59.0,18.0,0.305084745763
29.0,1.0,CIG,cigarette,284.0,59.0,23.0,0.389830508475
29.0,1.0,CIG,neutral,284.0,59.0,18.0,0.305084745763
1.0,1.0,ALC,alcohol,284.0,0.0,0.0,
1.0,1.0,ALC,cigarette,284.0,0.0,0.0,
1.0,1.0,ALC,neutral,284.0,0.0,0.0,
2.0,1.0,ALC,alcohol,284.0,0.0,0.0,
2.0,1.0,ALC,cigarette,284.0,0.0,0.0,
2.0,1.0,ALC,neutral,284.0,0.0,0.0,
3.0,1.0,ALC,alcohol,284.0,0.0,0.0,
3.0,1.0,ALC,cigarette,284.0,0.0,0.0,
3.0,1.0,ALC,neutral,284.0,0.0,0.0,
4.0,1.0,ALC,alcohol,284.0,0.0,0.0,
4.0,1.0,ALC,cigarette,284.0,0.0,0.0,
4.0,1.0,ALC,neutral,284.0,0.0,0.0,
5.0,1.0,ALC,alcohol,284.0,0.0,0.0,
5.0,1.0,ALC,cigarette,284.0,0.0,0.0,
5.0,1.0,ALC,neutral,284.0,0.0,0.0,
6.0,1.0,ALC,alcohol,284.0,0.0,0.0,
6.0,1.0,ALC,cigarette,284.0,0.0,0.0,
6.0,1.0,ALC,neutral,284.0,0.0,0.0,
7.0,1.0,ALC,alcohol,284.0,0.0,0.0,
7.0,1.0,ALC,cigarette,284.0,0.0,0.0,
7.0,1.0,ALC,neutral,284.0,0.0,0.0,
8.0,1.0,ALC,alcohol,284.0,0.0,0.0,
8.0,1.0,ALC,cigarette,284.0,0.0,0.0,
8.0,1.0,ALC,neutral,284.0,0.0,0.0,
9.0,1.0,ALC,alcohol,284.0,0.0,0.0,
9.0,1.0,ALC,cigarette,284.0,0.0,0.0,
9.0,1.0,ALC,neutral,284.0,0.0,0.0,
10.0,1.0,ALC,alcohol,284.0,0.0,0.0,
10.0,1.0,ALC,cigarette,284.0,0.0,0.0,
10.0,1.0,ALC,neutral,284.0,0.0,0.0,
11.0,1.0,ALC,alcohol,284.0,0.0,0.0,
11.0,1.0,ALC,cigarette,284.0,0.0,0.0,
11.0,1.0,ALC,neutral,284.0,0.0,0.0,
12.0,1.0,ALC,alcohol,284.0,0.0,0.0,
12.0,1.0,ALC,cigarette,284.0,0.0,0.0,
12.0,1.0,ALC,neutral,284.0,0.0,0.0,
13.0,1.0,ALC,alcohol,284.0,0.0,0.0,
13.0,1.0,ALC,cigarette,284.0,0.0,0.0,
13.0,1.0,ALC,neutral,284.0,0.0,0.0,
14.0,1.0,ALC,alcohol,284.0,0.0,0.0,
14.0,1.0,ALC,cigarette,284.0,0.0,0.0,
14.0,1.0,ALC,neutral,284.0,0.0,0.0,
15.0,1.0,ALC,alcohol,284.0,0.0,0.0,
15.0,1.0,ALC,cigarette,284.0,0.0,0.0,
15.0,1.0,ALC,neutral,284.0,0.0,0.0,
16.0,1.0,ALC,alcohol,284.0,0.0,0.0,
16.0,1.0,ALC,cigarette,284.0,0.0,0.0,
16.0,1.0,ALC,neutral,284.0,0.0,0.0,
17.0,1.0,ALC,alcohol,284.0,0.0,0.0,
17.0,1.0,ALC,cigarette,284.0,0.0,0.0,
17.0,1.0,ALC,neutral,284.0,0.0,0.0,
18.0,1.0,ALC,alcohol,284.0,0.0,0.0,
18.0,1.0,ALC,cigarette,284.0,0.0,0.0,
18.0,1.0,ALC,neutral,284.0,0.0,0.0,
19.0,1.0,ALC,alcohol,284.0,0.0,0.0,
19.0,1.0,ALC,cigarette,284.0,0.0,0.0,
19.0,1.0,ALC,neutral,284.0,0.0,0.0,
20.0,1.0,ALC,alcohol,284.0,0.0,0.0,
20.0,1.0,ALC,cigarette,284.0,0.0,0.0,
20.0,1.0,ALC,neutral,284.0,0.0,0.0,
21.0,1.0,ALC,alcohol,284.0,0.0,0.0,
21.0,1.0,ALC,cigarette,284.0,0.0,0.0,
21.0,1.0,ALC,neutral,284.0,0.0,0.0,
22.0,1.0,ALC,alcohol,284.0,0.0,0.0,
22.0,1.0,ALC,cigarette,284.0,0.0,0.0,
22.0,1.0,ALC,neutral,284.0,0.0,0.0,
23.0,1.0,ALC,alcohol,284.0,0.0,0.0,
23.0,1.0,ALC,cigarette,284.0,0.0,0.0,
23.0,1.0,ALC,neutral,284.0,0.0,0.0,
24.0,1.0,ALC,alcohol,284.0,0.0,0.0,
24.0,1.0,ALC,cigarette,284.0,0.0,0.0,
24.0,1.0,ALC,neutral,284.0,0.0,0.0,
25.0,1.0,ALC,alcohol,284.0,0.0,0.0,
25.0,1.0,ALC,cigarette,284.0,0.0,0.0,
25.0,1.0,ALC,neutral,284.0,0.0,0.0,
26.0,1.0,ALC,alcohol,284.0,0.0,0.0,
26.0,1.0,ALC,cigarette,284.0,0.0,0.0,
26.0,1.0,ALC,neutral,284.0,0.0,0.0,
27.0,1.0,ALC,alcohol,284.0,0.0,0.0,
27.0,1.0,ALC,cigarette,284.0,0.0,0.0,
27.0,1.0,ALC,neutral,284.0,0.0,0.0,
28.0,1.0,ALC,alcohol,284.0,0.0,0.0,
28.0,1.0,ALC,cigarette,284.0,0.0,0.0,
28.0,1.0,ALC,neutral,284.0,0.0,0.0,
29.0,1.0,ALC,alcohol,284.0,0.0,0.0,
29.0,1.0,ALC,cigarette,284.0,0.0,0.0,
29.0,1.0,ALC,neutral,284.0,0.0,0.0,
