sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,4.0,alcohol,alcohol,457.0,0.0
1.0,4.0,alcohol,cigarette,457.0,1.0
1.0,4.0,alcohol,neutral,457.0,0.0
2.0,4.0,alcohol,alcohol,457.0,0.0
2.0,4.0,alcohol,cigarette,457.0,1.0
2.0,4.0,alcohol,neutral,457.0,0.0
3.0,4.0,alcohol,alcohol,457.0,0.857142857143
3.0,4.0,alcohol,cigarette,457.0,0.0
3.0,4.0,alcohol,neutral,457.0,0.142857142857
4.0,4.0,alcohol,alcohol,457.0,
4.0,4.0,alcohol,cigarette,457.0,
4.0,4.0,alcohol,neutral,457.0,
5.0,4.0,alcohol,alcohol,457.0,0.444444444444
5.0,4.0,alcohol,cigarette,457.0,0.111111111111
5.0,4.0,alcohol,neutral,457.0,0.444444444444
6.0,4.0,alcohol,alcohol,457.0,
6.0,4.0,alcohol,cigarette,457.0,
6.0,4.0,alcohol,neutral,457.0,
7.0,4.0,alcohol,alcohol,457.0,
7.0,4.0,alcohol,cigarette,457.0,
7.0,4.0,alcohol,neutral,457.0,
8.0,4.0,alcohol,alcohol,457.0,0.909090909091
8.0,4.0,alcohol,cigarette,457.0,0.0909090909091
8.0,4.0,alcohol,neutral,457.0,0.0
9.0,4.0,alcohol,alcohol,457.0,0.0
9.0,4.0,alcohol,cigarette,457.0,0.5
9.0,4.0,alcohol,neutral,457.0,0.5
10.0,4.0,alcohol,alcohol,457.0,0.692307692308
10.0,4.0,alcohol,cigarette,457.0,0.0
10.0,4.0,alcohol,neutral,457.0,0.307692307692
11.0,4.0,alcohol,alcohol,457.0,1.0
11.0,4.0,alcohol,cigarette,457.0,0.0
11.0,4.0,alcohol,neutral,457.0,0.0
12.0,4.0,alcohol,alcohol,457.0,
12.0,4.0,alcohol,cigarette,457.0,
12.0,4.0,alcohol,neutral,457.0,
13.0,4.0,alcohol,alcohol,457.0,
13.0,4.0,alcohol,cigarette,457.0,
13.0,4.0,alcohol,neutral,457.0,
14.0,4.0,alcohol,alcohol,457.0,0.526315789474
14.0,4.0,alcohol,cigarette,457.0,0.210526315789
14.0,4.0,alcohol,neutral,457.0,0.263157894737
15.0,4.0,alcohol,alcohol,457.0,
15.0,4.0,alcohol,cigarette,457.0,
15.0,4.0,alcohol,neutral,457.0,
16.0,4.0,alcohol,alcohol,457.0,1.0
16.0,4.0,alcohol,cigarette,457.0,0.0
16.0,4.0,alcohol,neutral,457.0,0.0
17.0,4.0,alcohol,alcohol,457.0,0.727272727273
17.0,4.0,alcohol,cigarette,457.0,0.0909090909091
