sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,CIG,alcohol,213.0,1.0,0.0,0.0
1.0,2.0,CIG,cigarette,213.0,1.0,0.0,0.0
1.0,2.0,CIG,neutral,213.0,1.0,1.0,1.0
2.0,2.0,CIG,alcohol,213.0,9.0,2.0,0.222222222222
2.0,2.0,CIG,cigarette,213.0,9.0,5.0,0.555555555556
2.0,2.0,CIG,neutral,213.0,9.0,2.0,0.222222222222
3.0,2.0,CIG,alcohol,213.0,20.0,10.0,0.5
3.0,2.0,CIG,cigarette,213.0,20.0,7.0,0.35
3.0,2.0,CIG,neutral,213.0,20.0,3.0,0.15
4.0,2.0,CIG,alcohol,213.0,0.0,0.0,
4.0,2.0,CIG,cigarette,213.0,0.0,0.0,
4.0,2.0,CIG,neutral,213.0,0.0,0.0,
5.0,2.0,CIG,alcohol,213.0,12.0,6.0,0.5
5.0,2.0,CIG,cigarette,213.0,12.0,4.0,0.333333333333
5.0,2.0,CIG,neutral,213.0,12.0,2.0,0.166666666667
6.0,2.0,CIG,alcohol,213.0,11.0,6.0,0.545454545455
6.0,2.0,CIG,cigarette,213.0,11.0,2.0,0.181818181818
6.0,2.0,CIG,neutral,213.0,11.0,3.0,0.272727272727
7.0,2.0,CIG,alcohol,213.0,0.0,0.0,
7.0,2.0,CIG,cigarette,213.0,0.0,0.0,
7.0,2.0,CIG,neutral,213.0,0.0,0.0,
8.0,2.0,CIG,alcohol,213.0,8.0,4.0,0.5
8.0,2.0,CIG,cigarette,213.0,8.0,2.0,0.25
8.0,2.0,CIG,neutral,213.0,8.0,2.0,0.25
9.0,2.0,CIG,alcohol,213.0,7.0,4.0,0.571428571429
9.0,2.0,CIG,cigarette,213.0,7.0,1.0,0.142857142857
9.0,2.0,CIG,neutral,213.0,7.0,2.0,0.285714285714
10.0,2.0,CIG,alcohol,213.0,14.0,7.0,0.5
