sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,4.0,alcohol,alcohol,880.0,1.0,0.0
1.0,4.0,alcohol,cigarette,880.0,1.0,1.0
1.0,4.0,alcohol,neutral,880.0,1.0,0.0
2.0,4.0,alcohol,alcohol,880.0,0.0,
2.0,4.0,alcohol,cigarette,880.0,0.0,
2.0,4.0,alcohol,neutral,880.0,0.0,
3.0,4.0,alcohol,alcohol,880.0,4.0,0.5
3.0,4.0,alcohol,cigarette,880.0,4.0,0.25
3.0,4.0,alcohol,neutral,880.0,4.0,0.25
4.0,4.0,alcohol,alcohol,880.0,0.0,
4.0,4.0,alcohol,cigarette,880.0,0.0,
4.0,4.0,alcohol,neutral,880.0,0.0,
5.0,4.0,alcohol,alcohol,880.0,8.0,0.625
5.0,4.0,alcohol,cigarette,880.0,8.0,0.125
5.0,4.0,alcohol,neutral,880.0,8.0,0.25
6.0,4.0,alcohol,alcohol,880.0,0.0,
6.0,4.0,alcohol,cigarette,880.0,0.0,
6.0,4.0,alcohol,neutral,880.0,0.0,
7.0,4.0,alcohol,alcohol,880.0,0.0,
7.0,4.0,alcohol,cigarette,880.0,0.0,
7.0,4.0,alcohol,neutral,880.0,0.0,
8.0,4.0,alcohol,alcohol,880.0,3.0,0.333333333333
8.0,4.0,alcohol,cigarette,880.0,3.0,0.666666666667
8.0,4.0,alcohol,neutral,880.0,3.0,0.0
9.0,4.0,alcohol,alcohol,880.0,1.0,1.0
9.0,4.0,alcohol,cigarette,880.0,1.0,0.0
9.0,4.0,alcohol,neutral,880.0,1.0,0.0
10.0,4.0,alcohol,alcohol,880.0,11.0,0.0909090909091
10.0,4.0,alcohol,cigarette,880.0,11.0,0.636363636364
10.0,4.0,alcohol,neutral,880.0,11.0,0.272727272727
11.0,4.0,alcohol,alcohol,880.0,1.0,0.0
11.0,4.0,alcohol,cigarette,880.0,1.0,0.0
11.0,4.0,alcohol,neutral,880.0,1.0,1.0
12.0,4.0,alcohol,alcohol,880.0,0.0,
12.0,4.0,alcohol,cigarette,880.0,0.0,
12.0,4.0,alcohol,neutral,880.0,0.0,
13.0,4.0,alcohol,alcohol,880.0,0.0,
13.0,4.0,alcohol,cigarette,880.0,0.0,
13.0,4.0,alcohol,neutral,880.0,0.0,
14.0,4.0,alcohol,alcohol,880.0,18.0,0.722222222222
14.0,4.0,alcohol,cigarette,880.0,18.0,0.277777777778
14.0,4.0,alcohol,neutral,880.0,18.0,0.0
15.0,4.0,alcohol,alcohol,880.0,0.0,
15.0,4.0,alcohol,cigarette,880.0,0.0,
15.0,4.0,alcohol,neutral,880.0,0.0,
16.0,4.0,alcohol,alcohol,880.0,1.0,1.0
16.0,4.0,alcohol,cigarette,880.0,1.0,0.0
16.0,4.0,alcohol,neutral,880.0,1.0,0.0
17.0,4.0,alcohol,alcohol,880.0,10.0,0.6
