sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,3.0,alcohol,alcohol,572.0,0.75
1.0,3.0,alcohol,cigarette,572.0,0.0
1.0,3.0,alcohol,neutral,572.0,0.25
2.0,3.0,alcohol,alcohol,572.0,0.272727272727
2.0,3.0,alcohol,cigarette,572.0,0.272727272727
2.0,3.0,alcohol,neutral,572.0,0.454545454545
3.0,3.0,alcohol,alcohol,572.0,0.611111111111
3.0,3.0,alcohol,cigarette,572.0,0.277777777778
3.0,3.0,alcohol,neutral,572.0,0.111111111111
4.0,3.0,alcohol,alcohol,572.0,
4.0,3.0,alcohol,cigarette,572.0,
4.0,3.0,alcohol,neutral,572.0,
5.0,3.0,alcohol,alcohol,572.0,0.466666666667
5.0,3.0,alcohol,cigarette,572.0,0.266666666667
5.0,3.0,alcohol,neutral,572.0,0.266666666667
6.0,3.0,alcohol,alcohol,572.0,
6.0,3.0,alcohol,cigarette,572.0,
6.0,3.0,alcohol,neutral,572.0,
7.0,3.0,alcohol,alcohol,572.0,
7.0,3.0,alcohol,cigarette,572.0,
7.0,3.0,alcohol,neutral,572.0,
8.0,3.0,alcohol,alcohol,572.0,0.25
8.0,3.0,alcohol,cigarette,572.0,0.5
8.0,3.0,alcohol,neutral,572.0,0.25
9.0,3.0,alcohol,alcohol,572.0,0.461538461538
9.0,3.0,alcohol,cigarette,572.0,0.153846153846
9.0,3.0,alcohol,neutral,572.0,0.384615384615
10.0,3.0,alcohol,alcohol,572.0,0.391304347826
10.0,3.0,alcohol,cigarette,572.0,0.304347826087
10.0,3.0,alcohol,neutral,572.0,0.304347826087
11.0,3.0,alcohol,alcohol,572.0,0.65
11.0,3.0,alcohol,cigarette,572.0,0.2
11.0,3.0,alcohol,neutral,572.0,0.15
12.0,3.0,alcohol,alcohol,572.0,0.333333333333
12.0,3.0,alcohol,cigarette,572.0,0.0
12.0,3.0,alcohol,neutral,572.0,0.666666666667
13.0,3.0,alcohol,alcohol,572.0,
13.0,3.0,alcohol,cigarette,572.0,
13.0,3.0,alcohol,neutral,572.0,
14.0,3.0,alcohol,alcohol,572.0,0.620689655172
14.0,3.0,alcohol,cigarette,572.0,0.103448275862
14.0,3.0,alcohol,neutral,572.0,0.275862068966
15.0,3.0,alcohol,alcohol,572.0,0.0
15.0,3.0,alcohol,cigarette,572.0,0.0
15.0,3.0,alcohol,neutral,572.0,1.0
16.0,3.0,alcohol,alcohol,572.0,0.0
16.0,3.0,alcohol,cigarette,572.0,1.0
16.0,3.0,alcohol,neutral,572.0,0.0
17.0,3.0,alcohol,alcohol,572.0,0.142857142857
17.0,3.0,alcohol,cigarette,572.0,0.285714285714
17.0,3.0,alcohol,neutral,572.0,0.571428571429
18.0,3.0,alcohol,alcohol,572.0,0.652173913043
18.0,3.0,alcohol,cigarette,572.0,0.173913043478
18.0,3.0,alcohol,neutral,572.0,0.173913043478
19.0,3.0,alcohol,alcohol,572.0,0.5
19.0,3.0,alcohol,cigarette,572.0,0.3
19.0,3.0,alcohol,neutral,572.0,0.2
20.0,3.0,alcohol,alcohol,572.0,0.533333333333
20.0,3.0,alcohol,cigarette,572.0,0.133333333333
20.0,3.0,alcohol,neutral,572.0,0.333333333333
21.0,3.0,alcohol,alcohol,572.0,0.666666666667
21.0,3.0,alcohol,cigarette,572.0,0.111111111111
21.0,3.0,alcohol,neutral,572.0,0.222222222222
22.0,3.0,alcohol,alcohol,572.0,0.5
22.0,3.0,alcohol,cigarette,572.0,0.416666666667
22.0,3.0,alcohol,neutral,572.0,0.0833333333333
23.0,3.0,alcohol,alcohol,572.0,0.272727272727
23.0,3.0,alcohol,cigarette,572.0,0.181818181818
23.0,3.0,alcohol,neutral,572.0,0.545454545455
24.0,3.0,alcohol,alcohol,572.0,0.4
24.0,3.0,alcohol,cigarette,572.0,0.2
24.0,3.0,alcohol,neutral,572.0,0.4
25.0,3.0,alcohol,alcohol,572.0,0.352941176471
25.0,3.0,alcohol,cigarette,572.0,0.411764705882
25.0,3.0,alcohol,neutral,572.0,0.235294117647
26.0,3.0,alcohol,alcohol,572.0,
26.0,3.0,alcohol,cigarette,572.0,
26.0,3.0,alcohol,neutral,572.0,
27.0,3.0,alcohol,alcohol,572.0,
27.0,3.0,alcohol,cigarette,572.0,
27.0,3.0,alcohol,neutral,572.0,
28.0,3.0,alcohol,alcohol,572.0,0.5
28.0,3.0,alcohol,cigarette,572.0,0.375
28.0,3.0,alcohol,neutral,572.0,0.125
29.0,3.0,alcohol,alcohol,572.0,0.714285714286
29.0,3.0,alcohol,cigarette,572.0,0.178571428571
29.0,3.0,alcohol,neutral,572.0,0.107142857143
1.0,3.0,cigarette,alcohol,572.0,
1.0,3.0,cigarette,cigarette,572.0,
1.0,3.0,cigarette,neutral,572.0,
2.0,3.0,cigarette,alcohol,572.0,
2.0,3.0,cigarette,cigarette,572.0,
2.0,3.0,cigarette,neutral,572.0,
3.0,3.0,cigarette,alcohol,572.0,
3.0,3.0,cigarette,cigarette,572.0,
3.0,3.0,cigarette,neutral,572.0,
4.0,3.0,cigarette,alcohol,572.0,
4.0,3.0,cigarette,cigarette,572.0,
4.0,3.0,cigarette,neutral,572.0,
5.0,3.0,cigarette,alcohol,572.0,0.4
5.0,3.0,cigarette,cigarette,572.0,0.2
5.0,3.0,cigarette,neutral,572.0,0.4
6.0,3.0,cigarette,alcohol,572.0,0.208333333333
6.0,3.0,cigarette,cigarette,572.0,0.541666666667
6.0,3.0,cigarette,neutral,572.0,0.25
7.0,3.0,cigarette,alcohol,572.0,0.125
7.0,3.0,cigarette,cigarette,572.0,0.625
7.0,3.0,cigarette,neutral,572.0,0.25
8.0,3.0,cigarette,alcohol,572.0,0.2
8.0,3.0,cigarette,cigarette,572.0,0.6
8.0,3.0,cigarette,neutral,572.0,0.2
9.0,3.0,cigarette,alcohol,572.0,0.5
9.0,3.0,cigarette,cigarette,572.0,0.5
9.0,3.0,cigarette,neutral,572.0,0.0
10.0,3.0,cigarette,alcohol,572.0,0.5
10.0,3.0,cigarette,cigarette,572.0,0.5
10.0,3.0,cigarette,neutral,572.0,0.0
11.0,3.0,cigarette,alcohol,572.0,0.25
11.0,3.0,cigarette,cigarette,572.0,0.5
11.0,3.0,cigarette,neutral,572.0,0.25
12.0,3.0,cigarette,alcohol,572.0,
12.0,3.0,cigarette,cigarette,572.0,
12.0,3.0,cigarette,neutral,572.0,
13.0,3.0,cigarette,alcohol,572.0,
13.0,3.0,cigarette,cigarette,572.0,
13.0,3.0,cigarette,neutral,572.0,
14.0,3.0,cigarette,alcohol,572.0,
14.0,3.0,cigarette,cigarette,572.0,
14.0,3.0,cigarette,neutral,572.0,
15.0,3.0,cigarette,alcohol,572.0,0.4
15.0,3.0,cigarette,cigarette,572.0,0.3
15.0,3.0,cigarette,neutral,572.0,0.3
16.0,3.0,cigarette,alcohol,572.0,0.0
16.0,3.0,cigarette,cigarette,572.0,0.666666666667
16.0,3.0,cigarette,neutral,572.0,0.333333333333
17.0,3.0,cigarette,alcohol,572.0,
17.0,3.0,cigarette,cigarette,572.0,
17.0,3.0,cigarette,neutral,572.0,
18.0,3.0,cigarette,alcohol,572.0,
18.0,3.0,cigarette,cigarette,572.0,
18.0,3.0,cigarette,neutral,572.0,
19.0,3.0,cigarette,alcohol,572.0,
19.0,3.0,cigarette,cigarette,572.0,
19.0,3.0,cigarette,neutral,572.0,
20.0,3.0,cigarette,alcohol,572.0,
20.0,3.0,cigarette,cigarette,572.0,
20.0,3.0,cigarette,neutral,572.0,
21.0,3.0,cigarette,alcohol,572.0,0.285714285714
21.0,3.0,cigarette,cigarette,572.0,0.285714285714
21.0,3.0,cigarette,neutral,572.0,0.428571428571
22.0,3.0,cigarette,alcohol,572.0,0.0
22.0,3.0,cigarette,cigarette,572.0,0.75
22.0,3.0,cigarette,neutral,572.0,0.25
23.0,3.0,cigarette,alcohol,572.0,1.0
23.0,3.0,cigarette,cigarette,572.0,0.0
23.0,3.0,cigarette,neutral,572.0,0.0
24.0,3.0,cigarette,alcohol,572.0,0.0
24.0,3.0,cigarette,cigarette,572.0,0.666666666667
24.0,3.0,cigarette,neutral,572.0,0.333333333333
25.0,3.0,cigarette,alcohol,572.0,1.0
25.0,3.0,cigarette,cigarette,572.0,0.0
25.0,3.0,cigarette,neutral,572.0,0.0
26.0,3.0,cigarette,alcohol,572.0,0.333333333333
26.0,3.0,cigarette,cigarette,572.0,0.0
26.0,3.0,cigarette,neutral,572.0,0.666666666667
27.0,3.0,cigarette,alcohol,572.0,0.125
27.0,3.0,cigarette,cigarette,572.0,0.625
27.0,3.0,cigarette,neutral,572.0,0.25
28.0,3.0,cigarette,alcohol,572.0,0.0
28.0,3.0,cigarette,cigarette,572.0,1.0
28.0,3.0,cigarette,neutral,572.0,0.0
