sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,CIG,alcohol,561.0,2.0,0.0,0.0
1.0,4.0,CIG,cigarette,561.0,2.0,1.0,0.5
1.0,4.0,CIG,neutral,561.0,2.0,1.0,0.5
2.0,4.0,CIG,alcohol,561.0,8.0,6.0,0.75
2.0,4.0,CIG,cigarette,561.0,8.0,2.0,0.25
2.0,4.0,CIG,neutral,561.0,8.0,0.0,0.0
3.0,4.0,CIG,alcohol,561.0,17.0,12.0,0.705882352941
3.0,4.0,CIG,cigarette,561.0,17.0,2.0,0.117647058824
3.0,4.0,CIG,neutral,561.0,17.0,3.0,0.176470588235
4.0,4.0,CIG,alcohol,561.0,0.0,0.0,
4.0,4.0,CIG,cigarette,561.0,0.0,0.0,
4.0,4.0,CIG,neutral,561.0,0.0,0.0,
5.0,4.0,CIG,alcohol,561.0,6.0,4.0,0.666666666667
5.0,4.0,CIG,cigarette,561.0,6.0,2.0,0.333333333333
5.0,4.0,CIG,neutral,561.0,6.0,0.0,0.0
6.0,4.0,CIG,alcohol,561.0,12.0,5.0,0.416666666667
6.0,4.0,CIG,cigarette,561.0,12.0,7.0,0.583333333333
6.0,4.0,CIG,neutral,561.0,12.0,0.0,0.0
7.0,4.0,CIG,alcohol,561.0,7.0,1.0,0.142857142857
7.0,4.0,CIG,cigarette,561.0,7.0,6.0,0.857142857143
7.0,4.0,CIG,neutral,561.0,7.0,0.0,0.0
8.0,4.0,CIG,alcohol,561.0,4.0,4.0,1.0
8.0,4.0,CIG,cigarette,561.0,4.0,0.0,0.0
8.0,4.0,CIG,neutral,561.0,4.0,0.0,0.0
9.0,4.0,CIG,alcohol,561.0,9.0,6.0,0.666666666667
9.0,4.0,CIG,cigarette,561.0,9.0,2.0,0.222222222222
9.0,4.0,CIG,neutral,561.0,9.0,1.0,0.111111111111
10.0,4.0,CIG,alcohol,561.0,14.0,7.0,0.5
10.0,4.0,CIG,cigarette,561.0,14.0,5.0,0.357142857143
10.0,4.0,CIG,neutral,561.0,14.0,2.0,0.142857142857
11.0,4.0,CIG,alcohol,561.0,18.0,7.0,0.388888888889
11.0,4.0,CIG,cigarette,561.0,18.0,9.0,0.5
11.0,4.0,CIG,neutral,561.0,18.0,2.0,0.111111111111
12.0,4.0,CIG,alcohol,561.0,4.0,2.0,0.5
12.0,4.0,CIG,cigarette,561.0,4.0,1.0,0.25
12.0,4.0,CIG,neutral,561.0,4.0,1.0,0.25
13.0,4.0,CIG,alcohol,561.0,14.0,5.0,0.357142857143
13.0,4.0,CIG,cigarette,561.0,14.0,3.0,0.214285714286
13.0,4.0,CIG,neutral,561.0,14.0,6.0,0.428571428571
14.0,4.0,CIG,alcohol,561.0,14.0,7.0,0.5
14.0,4.0,CIG,cigarette,561.0,14.0,6.0,0.428571428571
14.0,4.0,CIG,neutral,561.0,14.0,1.0,0.0714285714286
15.0,4.0,CIG,alcohol,561.0,2.0,0.0,0.0
15.0,4.0,CIG,cigarette,561.0,2.0,2.0,1.0
15.0,4.0,CIG,neutral,561.0,2.0,0.0,0.0
16.0,4.0,CIG,alcohol,561.0,3.0,2.0,0.666666666667
16.0,4.0,CIG,cigarette,561.0,3.0,1.0,0.333333333333
16.0,4.0,CIG,neutral,561.0,3.0,0.0,0.0
17.0,4.0,CIG,alcohol,561.0,12.0,1.0,0.0833333333333
17.0,4.0,CIG,cigarette,561.0,12.0,6.0,0.5
17.0,4.0,CIG,neutral,561.0,12.0,5.0,0.416666666667
