sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,4.0,alcohol,alcohol,1083.0,2.0,0.0
1.0,4.0,alcohol,cigarette,1083.0,2.0,0.5
1.0,4.0,alcohol,neutral,1083.0,2.0,0.5
2.0,4.0,alcohol,alcohol,1083.0,0.0,
2.0,4.0,alcohol,cigarette,1083.0,0.0,
2.0,4.0,alcohol,neutral,1083.0,0.0,
3.0,4.0,alcohol,alcohol,1083.0,3.0,1.0
3.0,4.0,alcohol,cigarette,1083.0,3.0,0.0
3.0,4.0,alcohol,neutral,1083.0,3.0,0.0
4.0,4.0,alcohol,alcohol,1083.0,0.0,
4.0,4.0,alcohol,cigarette,1083.0,0.0,
4.0,4.0,alcohol,neutral,1083.0,0.0,
5.0,4.0,alcohol,alcohol,1083.0,7.0,0.428571428571
5.0,4.0,alcohol,cigarette,1083.0,7.0,0.285714285714
5.0,4.0,alcohol,neutral,1083.0,7.0,0.285714285714
6.0,4.0,alcohol,alcohol,1083.0,0.0,
6.0,4.0,alcohol,cigarette,1083.0,0.0,
6.0,4.0,alcohol,neutral,1083.0,0.0,
7.0,4.0,alcohol,alcohol,1083.0,0.0,
7.0,4.0,alcohol,cigarette,1083.0,0.0,
7.0,4.0,alcohol,neutral,1083.0,0.0,
8.0,4.0,alcohol,alcohol,1083.0,2.0,0.0
8.0,4.0,alcohol,cigarette,1083.0,2.0,0.5
8.0,4.0,alcohol,neutral,1083.0,2.0,0.5
9.0,4.0,alcohol,alcohol,1083.0,1.0,1.0
9.0,4.0,alcohol,cigarette,1083.0,1.0,0.0
9.0,4.0,alcohol,neutral,1083.0,1.0,0.0
10.0,4.0,alcohol,alcohol,1083.0,7.0,0.285714285714
10.0,4.0,alcohol,cigarette,1083.0,7.0,0.571428571429
10.0,4.0,alcohol,neutral,1083.0,7.0,0.142857142857
11.0,4.0,alcohol,alcohol,1083.0,1.0,0.0
11.0,4.0,alcohol,cigarette,1083.0,1.0,0.0
11.0,4.0,alcohol,neutral,1083.0,1.0,1.0
12.0,4.0,alcohol,alcohol,1083.0,0.0,
12.0,4.0,alcohol,cigarette,1083.0,0.0,
12.0,4.0,alcohol,neutral,1083.0,0.0,
13.0,4.0,alcohol,alcohol,1083.0,0.0,
13.0,4.0,alcohol,cigarette,1083.0,0.0,
13.0,4.0,alcohol,neutral,1083.0,0.0,
14.0,4.0,alcohol,alcohol,1083.0,15.0,0.266666666667
14.0,4.0,alcohol,cigarette,1083.0,15.0,0.266666666667
