sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,1.0,alcohol,alcohol,27.0,11.0,0.909090909091
1.0,1.0,alcohol,cigarette,27.0,11.0,0.0909090909091
1.0,1.0,alcohol,neutral,27.0,11.0,0.0
2.0,1.0,alcohol,alcohol,27.0,11.0,0.761904761905
2.0,1.0,alcohol,cigarette,27.0,11.0,0.0793650793651
2.0,1.0,alcohol,neutral,27.0,11.0,0.15873015873
3.0,1.0,alcohol,alcohol,27.0,11.0,0.510638297872
3.0,1.0,alcohol,cigarette,27.0,11.0,0.340425531915
3.0,1.0,alcohol,neutral,27.0,11.0,0.148936170213
4.0,1.0,alcohol,alcohol,27.0,11.0,0.973333333333
4.0,1.0,alcohol,cigarette,27.0,11.0,0.0266666666667
4.0,1.0,alcohol,neutral,27.0,11.0,0.0
5.0,1.0,alcohol,alcohol,27.0,11.0,0.428571428571
5.0,1.0,alcohol,cigarette,27.0,11.0,0.428571428571
5.0,1.0,alcohol,neutral,27.0,11.0,0.142857142857
6.0,1.0,alcohol,alcohol,27.0,11.0,
6.0,1.0,alcohol,cigarette,27.0,11.0,
6.0,1.0,alcohol,neutral,27.0,11.0,
7.0,1.0,alcohol,alcohol,27.0,11.0,
7.0,1.0,alcohol,cigarette,27.0,11.0,
7.0,1.0,alcohol,neutral,27.0,11.0,
8.0,1.0,alcohol,alcohol,27.0,11.0,0.909090909091
8.0,1.0,alcohol,cigarette,27.0,11.0,0.0454545454545
8.0,1.0,alcohol,neutral,27.0,11.0,0.0454545454545
9.0,1.0,alcohol,alcohol,27.0,11.0,0.625
9.0,1.0,alcohol,cigarette,27.0,11.0,0.208333333333
9.0,1.0,alcohol,neutral,27.0,11.0,0.166666666667
10.0,1.0,alcohol,alcohol,27.0,11.0,0.5
10.0,1.0,alcohol,cigarette,27.0,11.0,0.0
10.0,1.0,alcohol,neutral,27.0,11.0,0.5
11.0,1.0,alcohol,alcohol,27.0,11.0,0.630769230769
11.0,1.0,alcohol,cigarette,27.0,11.0,0.323076923077
11.0,1.0,alcohol,neutral,27.0,11.0,0.0461538461538
12.0,1.0,alcohol,alcohol,27.0,11.0,0.6
12.0,1.0,alcohol,cigarette,27.0,11.0,0.2
12.0,1.0,alcohol,neutral,27.0,11.0,0.2
13.0,1.0,alcohol,alcohol,27.0,11.0,
13.0,1.0,alcohol,cigarette,27.0,11.0,
13.0,1.0,alcohol,neutral,27.0,11.0,
14.0,1.0,alcohol,alcohol,27.0,11.0,0.8
14.0,1.0,alcohol,cigarette,27.0,11.0,0.114285714286
14.0,1.0,alcohol,neutral,27.0,11.0,0.0857142857143
15.0,1.0,alcohol,alcohol,27.0,11.0,1.0
15.0,1.0,alcohol,cigarette,27.0,11.0,0.0
15.0,1.0,alcohol,neutral,27.0,11.0,0.0
16.0,1.0,alcohol,alcohol,27.0,11.0,0.8
16.0,1.0,alcohol,cigarette,27.0,11.0,0.0
16.0,1.0,alcohol,neutral,27.0,11.0,0.2
17.0,1.0,alcohol,alcohol,27.0,11.0,0.625
17.0,1.0,alcohol,cigarette,27.0,11.0,0.125
17.0,1.0,alcohol,neutral,27.0,11.0,0.25
18.0,1.0,alcohol,alcohol,27.0,11.0,0.5
18.0,1.0,alcohol,cigarette,27.0,11.0,0.5
18.0,1.0,alcohol,neutral,27.0,11.0,0.0
19.0,1.0,alcohol,alcohol,27.0,11.0,0.95
