sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,1.0,alcohol,alcohol,692.0,0.5
1.0,1.0,alcohol,cigarette,692.0,0.125
1.0,1.0,alcohol,neutral,692.0,0.375
2.0,1.0,alcohol,alcohol,692.0,0.296296296296
2.0,1.0,alcohol,cigarette,692.0,0.481481481481
2.0,1.0,alcohol,neutral,692.0,0.222222222222
3.0,1.0,alcohol,alcohol,692.0,0.307692307692
3.0,1.0,alcohol,cigarette,692.0,0.230769230769
3.0,1.0,alcohol,neutral,692.0,0.461538461538
4.0,1.0,alcohol,alcohol,692.0,0.333333333333
4.0,1.0,alcohol,cigarette,692.0,0.333333333333
4.0,1.0,alcohol,neutral,692.0,0.333333333333
5.0,1.0,alcohol,alcohol,692.0,0.578947368421
5.0,1.0,alcohol,cigarette,692.0,0.157894736842
5.0,1.0,alcohol,neutral,692.0,0.263157894737
6.0,1.0,alcohol,alcohol,692.0,
6.0,1.0,alcohol,cigarette,692.0,
6.0,1.0,alcohol,neutral,692.0,
7.0,1.0,alcohol,alcohol,692.0,
7.0,1.0,alcohol,cigarette,692.0,
7.0,1.0,alcohol,neutral,692.0,
8.0,1.0,alcohol,alcohol,692.0,0.222222222222
8.0,1.0,alcohol,cigarette,692.0,0.333333333333
8.0,1.0,alcohol,neutral,692.0,0.444444444444
9.0,1.0,alcohol,alcohol,692.0,0.777777777778
9.0,1.0,alcohol,cigarette,692.0,0.111111111111
9.0,1.0,alcohol,neutral,692.0,0.111111111111
10.0,1.0,alcohol,alcohol,692.0,0.25
10.0,1.0,alcohol,cigarette,692.0,0.75
10.0,1.0,alcohol,neutral,692.0,0.0
11.0,1.0,alcohol,alcohol,692.0,0.354838709677
11.0,1.0,alcohol,cigarette,692.0,0.451612903226
11.0,1.0,alcohol,neutral,692.0,0.193548387097
12.0,1.0,alcohol,alcohol,692.0,0.578947368421
12.0,1.0,alcohol,cigarette,692.0,0.105263157895
12.0,1.0,alcohol,neutral,692.0,0.315789473684
13.0,1.0,alcohol,alcohol,692.0,
13.0,1.0,alcohol,cigarette,692.0,
13.0,1.0,alcohol,neutral,692.0,
14.0,1.0,alcohol,alcohol,692.0,0.592592592593
14.0,1.0,alcohol,cigarette,692.0,0.222222222222
14.0,1.0,alcohol,neutral,692.0,0.185185185185
15.0,1.0,alcohol,alcohol,692.0,1.0
15.0,1.0,alcohol,cigarette,692.0,0.0
15.0,1.0,alcohol,neutral,692.0,0.0
16.0,1.0,alcohol,alcohol,692.0,0.666666666667
16.0,1.0,alcohol,cigarette,692.0,0.333333333333
16.0,1.0,alcohol,neutral,692.0,0.0
17.0,1.0,alcohol,alcohol,692.0,0.666666666667
17.0,1.0,alcohol,cigarette,692.0,0.0
17.0,1.0,alcohol,neutral,692.0,0.333333333333
18.0,1.0,alcohol,alcohol,692.0,1.0
18.0,1.0,alcohol,cigarette,692.0,0.0
18.0,1.0,alcohol,neutral,692.0,0.0
19.0,1.0,alcohol,alcohol,692.0,0.384615384615
19.0,1.0,alcohol,cigarette,692.0,0.0769230769231
19.0,1.0,alcohol,neutral,692.0,0.538461538462
20.0,1.0,alcohol,alcohol,692.0,0.612903225806
20.0,1.0,alcohol,cigarette,692.0,0.290322580645
20.0,1.0,alcohol,neutral,692.0,0.0967741935484
21.0,1.0,alcohol,alcohol,692.0,0.444444444444
21.0,1.0,alcohol,cigarette,692.0,0.0
21.0,1.0,alcohol,neutral,692.0,0.555555555556
22.0,1.0,alcohol,alcohol,692.0,0.5
22.0,1.0,alcohol,cigarette,692.0,0.166666666667
22.0,1.0,alcohol,neutral,692.0,0.333333333333
