sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,3.0,alcohol,alcohol,349.0,5.0,0.8
1.0,3.0,alcohol,cigarette,349.0,5.0,0.0
1.0,3.0,alcohol,neutral,349.0,5.0,0.2
2.0,3.0,alcohol,alcohol,349.0,24.0,0.833333333333
2.0,3.0,alcohol,cigarette,349.0,24.0,0.0416666666667
2.0,3.0,alcohol,neutral,349.0,24.0,0.125
3.0,3.0,alcohol,alcohol,349.0,27.0,0.666666666667
3.0,3.0,alcohol,cigarette,349.0,27.0,0.222222222222
3.0,3.0,alcohol,neutral,349.0,27.0,0.111111111111
4.0,3.0,alcohol,alcohol,349.0,0.0,
4.0,3.0,alcohol,cigarette,349.0,0.0,
4.0,3.0,alcohol,neutral,349.0,0.0,
5.0,3.0,alcohol,alcohol,349.0,15.0,0.6
5.0,3.0,alcohol,cigarette,349.0,15.0,0.266666666667
5.0,3.0,alcohol,neutral,349.0,15.0,0.133333333333
6.0,3.0,alcohol,alcohol,349.0,0.0,
6.0,3.0,alcohol,cigarette,349.0,0.0,
6.0,3.0,alcohol,neutral,349.0,0.0,
7.0,3.0,alcohol,alcohol,349.0,0.0,
7.0,3.0,alcohol,cigarette,349.0,0.0,
7.0,3.0,alcohol,neutral,349.0,0.0,
8.0,3.0,alcohol,alcohol,349.0,6.0,1.0
8.0,3.0,alcohol,cigarette,349.0,6.0,0.0
8.0,3.0,alcohol,neutral,349.0,6.0,0.0
9.0,3.0,alcohol,alcohol,349.0,12.0,0.583333333333
9.0,3.0,alcohol,cigarette,349.0,12.0,0.333333333333
9.0,3.0,alcohol,neutral,349.0,12.0,0.0833333333333
10.0,3.0,alcohol,alcohol,349.0,24.0,0.75
10.0,3.0,alcohol,cigarette,349.0,24.0,0.125
10.0,3.0,alcohol,neutral,349.0,24.0,0.125
11.0,3.0,alcohol,alcohol,349.0,20.0,0.7
11.0,3.0,alcohol,cigarette,349.0,20.0,0.1
11.0,3.0,alcohol,neutral,349.0,20.0,0.2
12.0,3.0,alcohol,alcohol,349.0,7.0,0.714285714286
12.0,3.0,alcohol,cigarette,349.0,7.0,0.142857142857
12.0,3.0,alcohol,neutral,349.0,7.0,0.142857142857
13.0,3.0,alcohol,alcohol,349.0,0.0,
13.0,3.0,alcohol,cigarette,349.0,0.0,
13.0,3.0,alcohol,neutral,349.0,0.0,
14.0,3.0,alcohol,alcohol,349.0,29.0,0.862068965517
14.0,3.0,alcohol,cigarette,349.0,29.0,0.103448275862
14.0,3.0,alcohol,neutral,349.0,29.0,0.0344827586207
15.0,3.0,alcohol,alcohol,349.0,1.0,0.0
15.0,3.0,alcohol,cigarette,349.0,1.0,0.0
15.0,3.0,alcohol,neutral,349.0,1.0,1.0
16.0,3.0,alcohol,alcohol,349.0,3.0,0.333333333333
16.0,3.0,alcohol,cigarette,349.0,3.0,0.333333333333
16.0,3.0,alcohol,neutral,349.0,3.0,0.333333333333
17.0,3.0,alcohol,alcohol,349.0,11.0,0.363636363636
17.0,3.0,alcohol,cigarette,349.0,11.0,0.272727272727
17.0,3.0,alcohol,neutral,349.0,11.0,0.363636363636
18.0,3.0,alcohol,alcohol,349.0,23.0,0.826086956522
18.0,3.0,alcohol,cigarette,349.0,23.0,0.0869565217391
18.0,3.0,alcohol,neutral,349.0,23.0,0.0869565217391
19.0,3.0,alcohol,alcohol,349.0,21.0,0.809523809524
