sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,3.0,alcohol,alcohol,501.0,4.0,1.0
1.0,3.0,alcohol,cigarette,501.0,4.0,0.0
1.0,3.0,alcohol,neutral,501.0,4.0,0.0
2.0,3.0,alcohol,alcohol,501.0,4.0,0.357142857143
2.0,3.0,alcohol,cigarette,501.0,4.0,0.285714285714
2.0,3.0,alcohol,neutral,501.0,4.0,0.357142857143
3.0,3.0,alcohol,alcohol,501.0,4.0,0.578947368421
3.0,3.0,alcohol,cigarette,501.0,4.0,0.210526315789
3.0,3.0,alcohol,neutral,501.0,4.0,0.210526315789
4.0,3.0,alcohol,alcohol,501.0,4.0,
4.0,3.0,alcohol,cigarette,501.0,4.0,
4.0,3.0,alcohol,neutral,501.0,4.0,
5.0,3.0,alcohol,alcohol,501.0,4.0,0.4375
5.0,3.0,alcohol,cigarette,501.0,4.0,0.1875
5.0,3.0,alcohol,neutral,501.0,4.0,0.375
6.0,3.0,alcohol,alcohol,501.0,4.0,
6.0,3.0,alcohol,cigarette,501.0,4.0,
6.0,3.0,alcohol,neutral,501.0,4.0,
7.0,3.0,alcohol,alcohol,501.0,4.0,
7.0,3.0,alcohol,cigarette,501.0,4.0,
7.0,3.0,alcohol,neutral,501.0,4.0,
8.0,3.0,alcohol,alcohol,501.0,4.0,0.666666666667
8.0,3.0,alcohol,cigarette,501.0,4.0,0.0
8.0,3.0,alcohol,neutral,501.0,4.0,0.333333333333
9.0,3.0,alcohol,alcohol,501.0,4.0,0.466666666667
9.0,3.0,alcohol,cigarette,501.0,4.0,0.2
9.0,3.0,alcohol,neutral,501.0,4.0,0.333333333333
10.0,3.0,alcohol,alcohol,501.0,4.0,0.454545454545
10.0,3.0,alcohol,cigarette,501.0,4.0,0.227272727273
10.0,3.0,alcohol,neutral,501.0,4.0,0.318181818182
11.0,3.0,alcohol,alcohol,501.0,4.0,0.631578947368
11.0,3.0,alcohol,cigarette,501.0,4.0,0.210526315789
11.0,3.0,alcohol,neutral,501.0,4.0,0.157894736842
12.0,3.0,alcohol,alcohol,501.0,4.0,0.625
12.0,3.0,alcohol,cigarette,501.0,4.0,0.0
12.0,3.0,alcohol,neutral,501.0,4.0,0.375
13.0,3.0,alcohol,alcohol,501.0,4.0,
13.0,3.0,alcohol,cigarette,501.0,4.0,
13.0,3.0,alcohol,neutral,501.0,4.0,
14.0,3.0,alcohol,alcohol,501.0,4.0,0.75
14.0,3.0,alcohol,cigarette,501.0,4.0,0.0357142857143
14.0,3.0,alcohol,neutral,501.0,4.0,0.214285714286
15.0,3.0,alcohol,alcohol,501.0,4.0,0.0
15.0,3.0,alcohol,cigarette,501.0,4.0,0.0
15.0,3.0,alcohol,neutral,501.0,4.0,1.0
16.0,3.0,alcohol,alcohol,501.0,4.0,0.0
16.0,3.0,alcohol,cigarette,501.0,4.0,1.0
16.0,3.0,alcohol,neutral,501.0,4.0,0.0
17.0,3.0,alcohol,alcohol,501.0,4.0,0.333333333333
17.0,3.0,alcohol,cigarette,501.0,4.0,0.222222222222
17.0,3.0,alcohol,neutral,501.0,4.0,0.444444444444
18.0,3.0,alcohol,alcohol,501.0,4.0,0.739130434783
18.0,3.0,alcohol,cigarette,501.0,4.0,0.173913043478
18.0,3.0,alcohol,neutral,501.0,4.0,0.0869565217391
19.0,3.0,alcohol,alcohol,501.0,4.0,0.6875
19.0,3.0,alcohol,cigarette,501.0,4.0,0.125
19.0,3.0,alcohol,neutral,501.0,4.0,0.1875
20.0,3.0,alcohol,alcohol,501.0,4.0,0.666666666667
20.0,3.0,alcohol,cigarette,501.0,4.0,0.133333333333
20.0,3.0,alcohol,neutral,501.0,4.0,0.2
21.0,3.0,alcohol,alcohol,501.0,4.0,0.666666666667
21.0,3.0,alcohol,cigarette,501.0,4.0,0.111111111111
21.0,3.0,alcohol,neutral,501.0,4.0,0.222222222222
22.0,3.0,alcohol,alcohol,501.0,4.0,0.615384615385
22.0,3.0,alcohol,cigarette,501.0,4.0,0.230769230769
22.0,3.0,alcohol,neutral,501.0,4.0,0.153846153846
23.0,3.0,alcohol,alcohol,501.0,4.0,0.25
23.0,3.0,alcohol,cigarette,501.0,4.0,0.333333333333
23.0,3.0,alcohol,neutral,501.0,4.0,0.416666666667
24.0,3.0,alcohol,alcohol,501.0,4.0,0.4
24.0,3.0,alcohol,cigarette,501.0,4.0,0.2
24.0,3.0,alcohol,neutral,501.0,4.0,0.4
25.0,3.0,alcohol,alcohol,501.0,4.0,0.411764705882
25.0,3.0,alcohol,cigarette,501.0,4.0,0.352941176471
25.0,3.0,alcohol,neutral,501.0,4.0,0.235294117647
26.0,3.0,alcohol,alcohol,501.0,4.0,
26.0,3.0,alcohol,cigarette,501.0,4.0,
26.0,3.0,alcohol,neutral,501.0,4.0,
27.0,3.0,alcohol,alcohol,501.0,4.0,
27.0,3.0,alcohol,cigarette,501.0,4.0,
27.0,3.0,alcohol,neutral,501.0,4.0,
28.0,3.0,alcohol,alcohol,501.0,4.0,0.590909090909
28.0,3.0,alcohol,cigarette,501.0,4.0,0.227272727273
28.0,3.0,alcohol,neutral,501.0,4.0,0.181818181818
29.0,3.0,alcohol,alcohol,501.0,4.0,0.740740740741
29.0,3.0,alcohol,cigarette,501.0,4.0,0.0740740740741
29.0,3.0,alcohol,neutral,501.0,4.0,0.185185185185
1.0,3.0,cigarette,alcohol,501.0,0.0,
1.0,3.0,cigarette,cigarette,501.0,0.0,
1.0,3.0,cigarette,neutral,501.0,0.0,
2.0,3.0,cigarette,alcohol,501.0,0.0,
2.0,3.0,cigarette,cigarette,501.0,0.0,
2.0,3.0,cigarette,neutral,501.0,0.0,
3.0,3.0,cigarette,alcohol,501.0,0.0,
3.0,3.0,cigarette,cigarette,501.0,0.0,
3.0,3.0,cigarette,neutral,501.0,0.0,
4.0,3.0,cigarette,alcohol,501.0,0.0,
4.0,3.0,cigarette,cigarette,501.0,0.0,
4.0,3.0,cigarette,neutral,501.0,0.0,
5.0,3.0,cigarette,alcohol,501.0,0.0,0.333333333333
5.0,3.0,cigarette,cigarette,501.0,0.0,0.166666666667
5.0,3.0,cigarette,neutral,501.0,0.0,0.5
6.0,3.0,cigarette,alcohol,501.0,0.0,0.172413793103
6.0,3.0,cigarette,cigarette,501.0,0.0,0.551724137931
6.0,3.0,cigarette,neutral,501.0,0.0,0.275862068966
7.0,3.0,cigarette,alcohol,501.0,0.0,0.0714285714286
7.0,3.0,cigarette,cigarette,501.0,0.0,0.857142857143
7.0,3.0,cigarette,neutral,501.0,0.0,0.0714285714286
8.0,3.0,cigarette,alcohol,501.0,0.0,0.0
8.0,3.0,cigarette,cigarette,501.0,0.0,0.857142857143
8.0,3.0,cigarette,neutral,501.0,0.0,0.142857142857
9.0,3.0,cigarette,alcohol,501.0,0.0,0.5
9.0,3.0,cigarette,cigarette,501.0,0.0,0.5
9.0,3.0,cigarette,neutral,501.0,0.0,0.0
10.0,3.0,cigarette,alcohol,501.0,0.0,1.0
10.0,3.0,cigarette,cigarette,501.0,0.0,0.0
10.0,3.0,cigarette,neutral,501.0,0.0,0.0
11.0,3.0,cigarette,alcohol,501.0,0.0,0.111111111111
11.0,3.0,cigarette,cigarette,501.0,0.0,0.666666666667
11.0,3.0,cigarette,neutral,501.0,0.0,0.222222222222
12.0,3.0,cigarette,alcohol,501.0,0.0,
12.0,3.0,cigarette,cigarette,501.0,0.0,
12.0,3.0,cigarette,neutral,501.0,0.0,
13.0,3.0,cigarette,alcohol,501.0,0.0,
