sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
1.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
1.0,2.0,alcohol,neutral,248.0,0.0,0.0,
2.0,2.0,alcohol,alcohol,248.0,2.0,0.0,0.0
2.0,2.0,alcohol,cigarette,248.0,2.0,2.0,1.0
2.0,2.0,alcohol,neutral,248.0,2.0,0.0,0.0
3.0,2.0,alcohol,alcohol,248.0,6.0,4.0,0.666666666667
3.0,2.0,alcohol,cigarette,248.0,6.0,1.0,0.166666666667
3.0,2.0,alcohol,neutral,248.0,6.0,1.0,0.166666666667
4.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
4.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
4.0,2.0,alcohol,neutral,248.0,0.0,0.0,
5.0,2.0,alcohol,alcohol,248.0,9.0,4.0,0.444444444444
5.0,2.0,alcohol,cigarette,248.0,9.0,3.0,0.333333333333
5.0,2.0,alcohol,neutral,248.0,9.0,2.0,0.222222222222
6.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
6.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
6.0,2.0,alcohol,neutral,248.0,0.0,0.0,
7.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
7.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
7.0,2.0,alcohol,neutral,248.0,0.0,0.0,
8.0,2.0,alcohol,alcohol,248.0,8.0,6.0,0.75
8.0,2.0,alcohol,cigarette,248.0,8.0,1.0,0.125
8.0,2.0,alcohol,neutral,248.0,8.0,1.0,0.125
9.0,2.0,alcohol,alcohol,248.0,2.0,2.0,1.0
9.0,2.0,alcohol,cigarette,248.0,2.0,0.0,0.0
9.0,2.0,alcohol,neutral,248.0,2.0,0.0,0.0
10.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
10.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
10.0,2.0,alcohol,neutral,248.0,0.0,0.0,
11.0,2.0,alcohol,alcohol,248.0,1.0,1.0,1.0
11.0,2.0,alcohol,cigarette,248.0,1.0,0.0,0.0
11.0,2.0,alcohol,neutral,248.0,1.0,0.0,0.0
12.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
12.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
12.0,2.0,alcohol,neutral,248.0,0.0,0.0,
13.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
13.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
13.0,2.0,alcohol,neutral,248.0,0.0,0.0,
14.0,2.0,alcohol,alcohol,248.0,5.0,2.0,0.4
14.0,2.0,alcohol,cigarette,248.0,5.0,3.0,0.6
14.0,2.0,alcohol,neutral,248.0,5.0,0.0,0.0
15.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
15.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
15.0,2.0,alcohol,neutral,248.0,0.0,0.0,
16.0,2.0,alcohol,alcohol,248.0,1.0,1.0,1.0
16.0,2.0,alcohol,cigarette,248.0,1.0,0.0,0.0
16.0,2.0,alcohol,neutral,248.0,1.0,0.0,0.0
17.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
17.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
17.0,2.0,alcohol,neutral,248.0,0.0,0.0,
18.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
18.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
18.0,2.0,alcohol,neutral,248.0,0.0,0.0,
19.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
19.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
19.0,2.0,alcohol,neutral,248.0,0.0,0.0,
20.0,2.0,alcohol,alcohol,248.0,4.0,1.0,0.25
20.0,2.0,alcohol,cigarette,248.0,4.0,3.0,0.75
20.0,2.0,alcohol,neutral,248.0,4.0,0.0,0.0
21.0,2.0,alcohol,alcohol,248.0,3.0,2.0,0.666666666667
21.0,2.0,alcohol,cigarette,248.0,3.0,0.0,0.0
21.0,2.0,alcohol,neutral,248.0,3.0,1.0,0.333333333333
22.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
22.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
22.0,2.0,alcohol,neutral,248.0,0.0,0.0,
23.0,2.0,alcohol,alcohol,248.0,3.0,2.0,0.666666666667
23.0,2.0,alcohol,cigarette,248.0,3.0,0.0,0.0
23.0,2.0,alcohol,neutral,248.0,3.0,1.0,0.333333333333
24.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
24.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
24.0,2.0,alcohol,neutral,248.0,0.0,0.0,
25.0,2.0,alcohol,alcohol,248.0,15.0,7.0,0.466666666667
25.0,2.0,alcohol,cigarette,248.0,15.0,8.0,0.533333333333
25.0,2.0,alcohol,neutral,248.0,15.0,0.0,0.0
26.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
26.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
26.0,2.0,alcohol,neutral,248.0,0.0,0.0,
27.0,2.0,alcohol,alcohol,248.0,0.0,0.0,
27.0,2.0,alcohol,cigarette,248.0,0.0,0.0,
27.0,2.0,alcohol,neutral,248.0,0.0,0.0,
28.0,2.0,alcohol,alcohol,248.0,2.0,0.0,0.0
28.0,2.0,alcohol,cigarette,248.0,2.0,2.0,1.0
28.0,2.0,alcohol,neutral,248.0,2.0,0.0,0.0
29.0,2.0,alcohol,alcohol,248.0,12.0,3.0,0.25
29.0,2.0,alcohol,cigarette,248.0,12.0,2.0,0.166666666667
29.0,2.0,alcohol,neutral,248.0,12.0,7.0,0.583333333333
1.0,2.0,cigarette,alcohol,248.0,0.0,0.0,
1.0,2.0,cigarette,cigarette,248.0,0.0,0.0,
1.0,2.0,cigarette,neutral,248.0,0.0,0.0,
2.0,2.0,cigarette,alcohol,248.0,15.0,7.0,0.466666666667
2.0,2.0,cigarette,cigarette,248.0,15.0,6.0,0.4
2.0,2.0,cigarette,neutral,248.0,15.0,2.0,0.133333333333
3.0,2.0,cigarette,alcohol,248.0,15.0,6.0,0.4
3.0,2.0,cigarette,cigarette,248.0,15.0,6.0,0.4
3.0,2.0,cigarette,neutral,248.0,15.0,3.0,0.2
4.0,2.0,cigarette,alcohol,248.0,0.0,0.0,
4.0,2.0,cigarette,cigarette,248.0,0.0,0.0,
4.0,2.0,cigarette,neutral,248.0,0.0,0.0,
5.0,2.0,cigarette,alcohol,248.0,2.0,1.0,0.5
5.0,2.0,cigarette,cigarette,248.0,2.0,1.0,0.5
5.0,2.0,cigarette,neutral,248.0,2.0,0.0,0.0
6.0,2.0,cigarette,alcohol,248.0,19.0,8.0,0.421052631579
6.0,2.0,cigarette,cigarette,248.0,19.0,8.0,0.421052631579
6.0,2.0,cigarette,neutral,248.0,19.0,3.0,0.157894736842
7.0,2.0,cigarette,alcohol,248.0,5.0,2.0,0.4
7.0,2.0,cigarette,cigarette,248.0,5.0,3.0,0.6
7.0,2.0,cigarette,neutral,248.0,5.0,0.0,0.0
8.0,2.0,cigarette,alcohol,248.0,2.0,1.0,0.5
8.0,2.0,cigarette,cigarette,248.0,2.0,0.0,0.0
8.0,2.0,cigarette,neutral,248.0,2.0,1.0,0.5
9.0,2.0,cigarette,alcohol,248.0,5.0,3.0,0.6
9.0,2.0,cigarette,cigarette,248.0,5.0,1.0,0.2
9.0,2.0,cigarette,neutral,248.0,5.0,1.0,0.2
10.0,2.0,cigarette,alcohol,248.0,20.0,8.0,0.4
10.0,2.0,cigarette,cigarette,248.0,20.0,10.0,0.5
10.0,2.0,cigarette,neutral,248.0,20.0,2.0,0.1
11.0,2.0,cigarette,alcohol,248.0,19.0,10.0,0.526315789474
11.0,2.0,cigarette,cigarette,248.0,19.0,3.0,0.157894736842
11.0,2.0,cigarette,neutral,248.0,19.0,6.0,0.315789473684
12.0,2.0,cigarette,alcohol,248.0,3.0,0.0,0.0
12.0,2.0,cigarette,cigarette,248.0,3.0,3.0,1.0
12.0,2.0,cigarette,neutral,248.0,3.0,0.0,0.0
13.0,2.0,cigarette,alcohol,248.0,7.0,3.0,0.428571428571
13.0,2.0,cigarette,cigarette,248.0,7.0,3.0,0.428571428571
13.0,2.0,cigarette,neutral,248.0,7.0,1.0,0.142857142857
