sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,3.0,alcohol,alcohol,766.0,0.75
1.0,3.0,alcohol,cigarette,766.0,0.0
1.0,3.0,alcohol,neutral,766.0,0.25
2.0,3.0,alcohol,alcohol,766.0,0.0
2.0,3.0,alcohol,cigarette,766.0,0.6
2.0,3.0,alcohol,neutral,766.0,0.4
3.0,3.0,alcohol,alcohol,766.0,0.153846153846
3.0,3.0,alcohol,cigarette,766.0,0.384615384615
3.0,3.0,alcohol,neutral,766.0,0.461538461538
4.0,3.0,alcohol,alcohol,766.0,
4.0,3.0,alcohol,cigarette,766.0,
4.0,3.0,alcohol,neutral,766.0,
5.0,3.0,alcohol,alcohol,766.0,0.285714285714
5.0,3.0,alcohol,cigarette,766.0,0.642857142857
5.0,3.0,alcohol,neutral,766.0,0.0714285714286
6.0,3.0,alcohol,alcohol,766.0,
6.0,3.0,alcohol,cigarette,766.0,
6.0,3.0,alcohol,neutral,766.0,
7.0,3.0,alcohol,alcohol,766.0,
7.0,3.0,alcohol,cigarette,766.0,
7.0,3.0,alcohol,neutral,766.0,
8.0,3.0,alcohol,alcohol,766.0,0.0
8.0,3.0,alcohol,cigarette,766.0,0.5
8.0,3.0,alcohol,neutral,766.0,0.5
9.0,3.0,alcohol,alcohol,766.0,0.333333333333
9.0,3.0,alcohol,cigarette,766.0,0.444444444444
9.0,3.0,alcohol,neutral,766.0,0.222222222222
10.0,3.0,alcohol,alcohol,766.0,0.285714285714
10.0,3.0,alcohol,cigarette,766.0,0.52380952381
10.0,3.0,alcohol,neutral,766.0,0.190476190476
11.0,3.0,alcohol,alcohol,766.0,0.611111111111
11.0,3.0,alcohol,cigarette,766.0,0.222222222222
11.0,3.0,alcohol,neutral,766.0,0.166666666667
12.0,3.0,alcohol,alcohol,766.0,0.285714285714
12.0,3.0,alcohol,cigarette,766.0,0.142857142857
12.0,3.0,alcohol,neutral,766.0,0.571428571429
13.0,3.0,alcohol,alcohol,766.0,
13.0,3.0,alcohol,cigarette,766.0,
13.0,3.0,alcohol,neutral,766.0,
14.0,3.0,alcohol,alcohol,766.0,0.583333333333
14.0,3.0,alcohol,cigarette,766.0,0.208333333333
14.0,3.0,alcohol,neutral,766.0,0.208333333333
15.0,3.0,alcohol,alcohol,766.0,
15.0,3.0,alcohol,cigarette,766.0,
15.0,3.0,alcohol,neutral,766.0,
16.0,3.0,alcohol,alcohol,766.0,0.0
16.0,3.0,alcohol,cigarette,766.0,1.0
16.0,3.0,alcohol,neutral,766.0,0.0
17.0,3.0,alcohol,alcohol,766.0,0.142857142857
