sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,1.0,cigarette,alcohol,821.0,5.0,2.0,0.4
1.0,1.0,cigarette,cigarette,821.0,5.0,1.0,0.2
1.0,1.0,cigarette,neutral,821.0,5.0,2.0,0.4
2.0,1.0,cigarette,alcohol,821.0,1.0,1.0,1.0
2.0,1.0,cigarette,cigarette,821.0,1.0,0.0,0.0
2.0,1.0,cigarette,neutral,821.0,1.0,0.0,0.0
3.0,1.0,cigarette,alcohol,821.0,11.0,6.0,0.545454545455
3.0,1.0,cigarette,cigarette,821.0,11.0,3.0,0.272727272727
3.0,1.0,cigarette,neutral,821.0,11.0,2.0,0.181818181818
4.0,1.0,cigarette,alcohol,821.0,0.0,0.0,
4.0,1.0,cigarette,cigarette,821.0,0.0,0.0,
4.0,1.0,cigarette,neutral,821.0,0.0,0.0,
5.0,1.0,cigarette,alcohol,821.0,16.0,6.0,0.375
5.0,1.0,cigarette,cigarette,821.0,16.0,4.0,0.25
5.0,1.0,cigarette,neutral,821.0,16.0,6.0,0.375
6.0,1.0,cigarette,alcohol,821.0,41.0,12.0,0.292682926829
6.0,1.0,cigarette,cigarette,821.0,41.0,18.0,0.439024390244
6.0,1.0,cigarette,neutral,821.0,41.0,11.0,0.268292682927
7.0,1.0,cigarette,alcohol,821.0,7.0,2.0,0.285714285714
7.0,1.0,cigarette,cigarette,821.0,7.0,4.0,0.571428571429
7.0,1.0,cigarette,neutral,821.0,7.0,1.0,0.142857142857
8.0,1.0,cigarette,alcohol,821.0,7.0,1.0,0.142857142857
8.0,1.0,cigarette,cigarette,821.0,7.0,4.0,0.571428571429
8.0,1.0,cigarette,neutral,821.0,7.0,2.0,0.285714285714
9.0,1.0,cigarette,alcohol,821.0,4.0,2.0,0.5
9.0,1.0,cigarette,cigarette,821.0,4.0,1.0,0.25
9.0,1.0,cigarette,neutral,821.0,4.0,1.0,0.25
10.0,1.0,cigarette,alcohol,821.0,9.0,4.0,0.444444444444
10.0,1.0,cigarette,cigarette,821.0,9.0,4.0,0.444444444444
10.0,1.0,cigarette,neutral,821.0,9.0,1.0,0.111111111111
11.0,1.0,cigarette,alcohol,821.0,8.0,1.0,0.125
11.0,1.0,cigarette,cigarette,821.0,8.0,4.0,0.5
11.0,1.0,cigarette,neutral,821.0,8.0,3.0,0.375
12.0,1.0,cigarette,alcohol,821.0,3.0,0.0,0.0
12.0,1.0,cigarette,cigarette,821.0,3.0,1.0,0.333333333333
12.0,1.0,cigarette,neutral,821.0,3.0,2.0,0.666666666667
13.0,1.0,cigarette,alcohol,821.0,25.0,6.0,0.24
13.0,1.0,cigarette,cigarette,821.0,25.0,8.0,0.32
13.0,1.0,cigarette,neutral,821.0,25.0,11.0,0.44
14.0,1.0,cigarette,alcohol,821.0,17.0,5.0,0.294117647059
14.0,1.0,cigarette,cigarette,821.0,17.0,7.0,0.411764705882
14.0,1.0,cigarette,neutral,821.0,17.0,5.0,0.294117647059
15.0,1.0,cigarette,alcohol,821.0,18.0,4.0,0.222222222222
15.0,1.0,cigarette,cigarette,821.0,18.0,8.0,0.444444444444
15.0,1.0,cigarette,neutral,821.0,18.0,6.0,0.333333333333
16.0,1.0,cigarette,alcohol,821.0,10.0,2.0,0.2
16.0,1.0,cigarette,cigarette,821.0,10.0,7.0,0.7
