sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,4.0,alcohol,alcohol,324.0,1.0,0.0
1.0,4.0,alcohol,cigarette,324.0,1.0,1.0
1.0,4.0,alcohol,neutral,324.0,1.0,0.0
2.0,4.0,alcohol,alcohol,324.0,1.0,1.0
2.0,4.0,alcohol,cigarette,324.0,1.0,0.0
2.0,4.0,alcohol,neutral,324.0,1.0,0.0
3.0,4.0,alcohol,alcohol,324.0,6.0,0.833333333333
3.0,4.0,alcohol,cigarette,324.0,6.0,0.0
3.0,4.0,alcohol,neutral,324.0,6.0,0.166666666667
4.0,4.0,alcohol,alcohol,324.0,0.0,
4.0,4.0,alcohol,cigarette,324.0,0.0,
4.0,4.0,alcohol,neutral,324.0,0.0,
5.0,4.0,alcohol,alcohol,324.0,9.0,0.666666666667
5.0,4.0,alcohol,cigarette,324.0,9.0,0.111111111111
5.0,4.0,alcohol,neutral,324.0,9.0,0.222222222222
6.0,4.0,alcohol,alcohol,324.0,0.0,
6.0,4.0,alcohol,cigarette,324.0,0.0,
6.0,4.0,alcohol,neutral,324.0,0.0,
7.0,4.0,alcohol,alcohol,324.0,0.0,
7.0,4.0,alcohol,cigarette,324.0,0.0,
7.0,4.0,alcohol,neutral,324.0,0.0,
8.0,4.0,alcohol,alcohol,324.0,12.0,0.75
8.0,4.0,alcohol,cigarette,324.0,12.0,0.0833333333333
8.0,4.0,alcohol,neutral,324.0,12.0,0.166666666667
9.0,4.0,alcohol,alcohol,324.0,2.0,1.0
9.0,4.0,alcohol,cigarette,324.0,2.0,0.0
9.0,4.0,alcohol,neutral,324.0,2.0,0.0
10.0,4.0,alcohol,alcohol,324.0,12.0,0.75
10.0,4.0,alcohol,cigarette,324.0,12.0,0.0
10.0,4.0,alcohol,neutral,324.0,12.0,0.25
11.0,4.0,alcohol,alcohol,324.0,1.0,1.0
11.0,4.0,alcohol,cigarette,324.0,1.0,0.0
11.0,4.0,alcohol,neutral,324.0,1.0,0.0
12.0,4.0,alcohol,alcohol,324.0,0.0,
12.0,4.0,alcohol,cigarette,324.0,0.0,
12.0,4.0,alcohol,neutral,324.0,0.0,
13.0,4.0,alcohol,alcohol,324.0,0.0,
13.0,4.0,alcohol,cigarette,324.0,0.0,
13.0,4.0,alcohol,neutral,324.0,0.0,
14.0,4.0,alcohol,alcohol,324.0,19.0,0.578947368421
14.0,4.0,alcohol,cigarette,324.0,19.0,0.105263157895
14.0,4.0,alcohol,neutral,324.0,19.0,0.315789473684
15.0,4.0,alcohol,alcohol,324.0,1.0,1.0
15.0,4.0,alcohol,cigarette,324.0,1.0,0.0
