sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,4.0,alcohol,alcohol,366.0,0.0
1.0,4.0,alcohol,cigarette,366.0,1.0
1.0,4.0,alcohol,neutral,366.0,0.0
2.0,4.0,alcohol,alcohol,366.0,0.0
2.0,4.0,alcohol,cigarette,366.0,1.0
2.0,4.0,alcohol,neutral,366.0,0.0
3.0,4.0,alcohol,alcohol,366.0,0.714285714286
3.0,4.0,alcohol,cigarette,366.0,0.0
3.0,4.0,alcohol,neutral,366.0,0.285714285714
4.0,4.0,alcohol,alcohol,366.0,
4.0,4.0,alcohol,cigarette,366.0,
4.0,4.0,alcohol,neutral,366.0,
5.0,4.0,alcohol,alcohol,366.0,0.444444444444
5.0,4.0,alcohol,cigarette,366.0,0.111111111111
5.0,4.0,alcohol,neutral,366.0,0.444444444444
6.0,4.0,alcohol,alcohol,366.0,
6.0,4.0,alcohol,cigarette,366.0,
6.0,4.0,alcohol,neutral,366.0,
7.0,4.0,alcohol,alcohol,366.0,
7.0,4.0,alcohol,cigarette,366.0,
7.0,4.0,alcohol,neutral,366.0,
8.0,4.0,alcohol,alcohol,366.0,0.75
8.0,4.0,alcohol,cigarette,366.0,0.0833333333333
8.0,4.0,alcohol,neutral,366.0,0.166666666667
9.0,4.0,alcohol,alcohol,366.0,0.5
9.0,4.0,alcohol,cigarette,366.0,0.0
9.0,4.0,alcohol,neutral,366.0,0.5
10.0,4.0,alcohol,alcohol,366.0,0.769230769231
10.0,4.0,alcohol,cigarette,366.0,0.0
10.0,4.0,alcohol,neutral,366.0,0.230769230769
11.0,4.0,alcohol,alcohol,366.0,1.0
11.0,4.0,alcohol,cigarette,366.0,0.0
11.0,4.0,alcohol,neutral,366.0,0.0
12.0,4.0,alcohol,alcohol,366.0,
12.0,4.0,alcohol,cigarette,366.0,
12.0,4.0,alcohol,neutral,366.0,
13.0,4.0,alcohol,alcohol,366.0,
13.0,4.0,alcohol,cigarette,366.0,
13.0,4.0,alcohol,neutral,366.0,
14.0,4.0,alcohol,alcohol,366.0,0.578947368421
14.0,4.0,alcohol,cigarette,366.0,0.157894736842
14.0,4.0,alcohol,neutral,366.0,0.263157894737
15.0,4.0,alcohol,alcohol,366.0,1.0
15.0,4.0,alcohol,cigarette,366.0,0.0
15.0,4.0,alcohol,neutral,366.0,0.0
16.0,4.0,alcohol,alcohol,366.0,1.0
16.0,4.0,alcohol,cigarette,366.0,0.0
16.0,4.0,alcohol,neutral,366.0,0.0
17.0,4.0,alcohol,alcohol,366.0,0.833333333333
17.0,4.0,alcohol,cigarette,366.0,0.0
17.0,4.0,alcohol,neutral,366.0,0.166666666667
18.0,4.0,alcohol,alcohol,366.0,0.8
18.0,4.0,alcohol,cigarette,366.0,0.1
18.0,4.0,alcohol,neutral,366.0,0.1
19.0,4.0,alcohol,alcohol,366.0,0.545454545455
19.0,4.0,alcohol,cigarette,366.0,0.272727272727
19.0,4.0,alcohol,neutral,366.0,0.181818181818
20.0,4.0,alcohol,alcohol,366.0,0.714285714286
20.0,4.0,alcohol,cigarette,366.0,0.285714285714
20.0,4.0,alcohol,neutral,366.0,0.0
21.0,4.0,alcohol,alcohol,366.0,0.5
21.0,4.0,alcohol,cigarette,366.0,0.5
21.0,4.0,alcohol,neutral,366.0,0.0
22.0,4.0,alcohol,alcohol,366.0,0.666666666667
22.0,4.0,alcohol,cigarette,366.0,0.166666666667
22.0,4.0,alcohol,neutral,366.0,0.166666666667
23.0,4.0,alcohol,alcohol,366.0,0.4
23.0,4.0,alcohol,cigarette,366.0,0.4
23.0,4.0,alcohol,neutral,366.0,0.2
24.0,4.0,alcohol,alcohol,366.0,0.5
24.0,4.0,alcohol,cigarette,366.0,0.5
24.0,4.0,alcohol,neutral,366.0,0.0
25.0,4.0,alcohol,alcohol,366.0,0.857142857143
25.0,4.0,alcohol,cigarette,366.0,0.0714285714286
25.0,4.0,alcohol,neutral,366.0,0.0714285714286
26.0,4.0,alcohol,alcohol,366.0,
26.0,4.0,alcohol,cigarette,366.0,
26.0,4.0,alcohol,neutral,366.0,
27.0,4.0,alcohol,alcohol,366.0,
27.0,4.0,alcohol,cigarette,366.0,
27.0,4.0,alcohol,neutral,366.0,
28.0,4.0,alcohol,alcohol,366.0,0.666666666667
28.0,4.0,alcohol,cigarette,366.0,0.333333333333
28.0,4.0,alcohol,neutral,366.0,0.0
29.0,4.0,alcohol,alcohol,366.0,0.916666666667
29.0,4.0,alcohol,cigarette,366.0,0.0
29.0,4.0,alcohol,neutral,366.0,0.0833333333333
1.0,4.0,cigarette,alcohol,366.0,0.0
1.0,4.0,cigarette,cigarette,366.0,1.0
1.0,4.0,cigarette,neutral,366.0,0.0
2.0,4.0,cigarette,alcohol,366.0,0.7
2.0,4.0,cigarette,cigarette,366.0,0.2
2.0,4.0,cigarette,neutral,366.0,0.1
3.0,4.0,cigarette,alcohol,366.0,
3.0,4.0,cigarette,cigarette,366.0,
3.0,4.0,cigarette,neutral,366.0,
4.0,4.0,cigarette,alcohol,366.0,
4.0,4.0,cigarette,cigarette,366.0,
4.0,4.0,cigarette,neutral,366.0,
5.0,4.0,cigarette,alcohol,366.0,0.333333333333
5.0,4.0,cigarette,cigarette,366.0,0.333333333333
5.0,4.0,cigarette,neutral,366.0,0.333333333333
6.0,4.0,cigarette,alcohol,366.0,0.0
6.0,4.0,cigarette,cigarette,366.0,1.0
6.0,4.0,cigarette,neutral,366.0,0.0
7.0,4.0,cigarette,alcohol,366.0,0.0
7.0,4.0,cigarette,cigarette,366.0,1.0
7.0,4.0,cigarette,neutral,366.0,0.0
8.0,4.0,cigarette,alcohol,366.0,0.0
8.0,4.0,cigarette,cigarette,366.0,1.0
8.0,4.0,cigarette,neutral,366.0,0.0
9.0,4.0,cigarette,alcohol,366.0,0.5
9.0,4.0,cigarette,cigarette,366.0,0.0
9.0,4.0,cigarette,neutral,366.0,0.5
10.0,4.0,cigarette,alcohol,366.0,0.0
10.0,4.0,cigarette,cigarette,366.0,0.0
10.0,4.0,cigarette,neutral,366.0,1.0
11.0,4.0,cigarette,alcohol,366.0,0.235294117647
11.0,4.0,cigarette,cigarette,366.0,0.352941176471
11.0,4.0,cigarette,neutral,366.0,0.411764705882
12.0,4.0,cigarette,alcohol,366.0,1.0
12.0,4.0,cigarette,cigarette,366.0,0.0
12.0,4.0,cigarette,neutral,366.0,0.0
13.0,4.0,cigarette,alcohol,366.0,
13.0,4.0,cigarette,cigarette,366.0,
13.0,4.0,cigarette,neutral,366.0,
14.0,4.0,cigarette,alcohol,366.0,0.0
14.0,4.0,cigarette,cigarette,366.0,1.0
14.0,4.0,cigarette,neutral,366.0,0.0
15.0,4.0,cigarette,alcohol,366.0,0.384615384615
15.0,4.0,cigarette,cigarette,366.0,0.615384615385
15.0,4.0,cigarette,neutral,366.0,0.0
16.0,4.0,cigarette,alcohol,366.0,0.0
16.0,4.0,cigarette,cigarette,366.0,1.0
16.0,4.0,cigarette,neutral,366.0,0.0
17.0,4.0,cigarette,alcohol,366.0,
17.0,4.0,cigarette,cigarette,366.0,
17.0,4.0,cigarette,neutral,366.0,
18.0,4.0,cigarette,alcohol,366.0,0.0
18.0,4.0,cigarette,cigarette,366.0,1.0
18.0,4.0,cigarette,neutral,366.0,0.0
19.0,4.0,cigarette,alcohol,366.0,
19.0,4.0,cigarette,cigarette,366.0,
19.0,4.0,cigarette,neutral,366.0,
20.0,4.0,cigarette,alcohol,366.0,0.166666666667
20.0,4.0,cigarette,cigarette,366.0,0.833333333333
20.0,4.0,cigarette,neutral,366.0,0.0
21.0,4.0,cigarette,alcohol,366.0,0.0
21.0,4.0,cigarette,cigarette,366.0,1.0
21.0,4.0,cigarette,neutral,366.0,0.0
22.0,4.0,cigarette,alcohol,366.0,0.285714285714
22.0,4.0,cigarette,cigarette,366.0,0.714285714286
22.0,4.0,cigarette,neutral,366.0,0.0
23.0,4.0,cigarette,alcohol,366.0,0.0
23.0,4.0,cigarette,cigarette,366.0,0.5
23.0,4.0,cigarette,neutral,366.0,0.5
24.0,4.0,cigarette,alcohol,366.0,0.428571428571
24.0,4.0,cigarette,cigarette,366.0,0.428571428571
24.0,4.0,cigarette,neutral,366.0,0.142857142857
25.0,4.0,cigarette,alcohol,366.0,
25.0,4.0,cigarette,cigarette,366.0,
25.0,4.0,cigarette,neutral,366.0,
