sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,mean_fix_likelihood
1.0,1.0,cigarette,alcohol,99.0,9.0,0.111111111111
1.0,1.0,cigarette,cigarette,99.0,9.0,0.666666666667
1.0,1.0,cigarette,neutral,99.0,9.0,0.222222222222
2.0,1.0,cigarette,alcohol,99.0,11.0,0.636363636364
2.0,1.0,cigarette,cigarette,99.0,11.0,0.363636363636
2.0,1.0,cigarette,neutral,99.0,11.0,0.0
3.0,1.0,cigarette,alcohol,99.0,23.0,0.391304347826
3.0,1.0,cigarette,cigarette,99.0,23.0,0.217391304348
3.0,1.0,cigarette,neutral,99.0,23.0,0.391304347826
4.0,1.0,cigarette,alcohol,99.0,2.0,1.0
4.0,1.0,cigarette,cigarette,99.0,2.0,0.0
4.0,1.0,cigarette,neutral,99.0,2.0,0.0
5.0,1.0,cigarette,alcohol,99.0,19.0,0.105263157895
5.0,1.0,cigarette,cigarette,99.0,19.0,0.684210526316
5.0,1.0,cigarette,neutral,99.0,19.0,0.210526315789
6.0,1.0,cigarette,alcohol,99.0,68.0,0.117647058824
6.0,1.0,cigarette,cigarette,99.0,68.0,0.852941176471
6.0,1.0,cigarette,neutral,99.0,68.0,0.0294117647059
7.0,1.0,cigarette,alcohol,99.0,51.0,0.156862745098
7.0,1.0,cigarette,cigarette,99.0,51.0,0.647058823529
7.0,1.0,cigarette,neutral,99.0,51.0,0.196078431373
8.0,1.0,cigarette,alcohol,99.0,30.0,0.166666666667
8.0,1.0,cigarette,cigarette,99.0,30.0,0.733333333333
8.0,1.0,cigarette,neutral,99.0,30.0,0.1
9.0,1.0,cigarette,alcohol,99.0,14.0,0.285714285714
9.0,1.0,cigarette,cigarette,99.0,14.0,0.714285714286
9.0,1.0,cigarette,neutral,99.0,14.0,0.0
10.0,1.0,cigarette,alcohol,99.0,58.0,0.448275862069
10.0,1.0,cigarette,cigarette,99.0,58.0,0.206896551724
10.0,1.0,cigarette,neutral,99.0,58.0,0.344827586207
11.0,1.0,cigarette,alcohol,99.0,10.0,0.2
11.0,1.0,cigarette,cigarette,99.0,10.0,0.7
11.0,1.0,cigarette,neutral,99.0,10.0,0.1
12.0,1.0,cigarette,alcohol,99.0,1.0,0.0
12.0,1.0,cigarette,cigarette,99.0,1.0,1.0
12.0,1.0,cigarette,neutral,99.0,1.0,0.0
13.0,1.0,cigarette,alcohol,99.0,27.0,0.222222222222
13.0,1.0,cigarette,cigarette,99.0,27.0,0.592592592593
13.0,1.0,cigarette,neutral,99.0,27.0,0.185185185185
14.0,1.0,cigarette,alcohol,99.0,40.0,0.425
14.0,1.0,cigarette,cigarette,99.0,40.0,0.55
14.0,1.0,cigarette,neutral,99.0,40.0,0.025
15.0,1.0,cigarette,alcohol,99.0,48.0,0.208333333333
15.0,1.0,cigarette,cigarette,99.0,48.0,0.541666666667
15.0,1.0,cigarette,neutral,99.0,48.0,0.25
16.0,1.0,cigarette,alcohol,99.0,26.0,0.115384615385
16.0,1.0,cigarette,cigarette,99.0,26.0,0.769230769231
16.0,1.0,cigarette,neutral,99.0,26.0,0.115384615385
17.0,1.0,cigarette,alcohol,99.0,34.0,0.0588235294118
17.0,1.0,cigarette,cigarette,99.0,34.0,0.941176470588
17.0,1.0,cigarette,neutral,99.0,34.0,0.0
18.0,1.0,cigarette,alcohol,99.0,35.0,0.314285714286
18.0,1.0,cigarette,cigarette,99.0,35.0,0.514285714286
18.0,1.0,cigarette,neutral,99.0,35.0,0.171428571429
19.0,1.0,cigarette,alcohol,99.0,26.0,0.0769230769231
19.0,1.0,cigarette,cigarette,99.0,26.0,0.923076923077
19.0,1.0,cigarette,neutral,99.0,26.0,0.0
20.0,1.0,cigarette,alcohol,99.0,25.0,0.16
20.0,1.0,cigarette,cigarette,99.0,25.0,0.72
20.0,1.0,cigarette,neutral,99.0,25.0,0.12
21.0,1.0,cigarette,alcohol,99.0,25.0,0.16
21.0,1.0,cigarette,cigarette,99.0,25.0,0.64
21.0,1.0,cigarette,neutral,99.0,25.0,0.2
22.0,1.0,cigarette,alcohol,99.0,30.0,0.0666666666667
22.0,1.0,cigarette,cigarette,99.0,30.0,0.866666666667
22.0,1.0,cigarette,neutral,99.0,30.0,0.0666666666667
23.0,1.0,cigarette,alcohol,99.0,28.0,0.285714285714
23.0,1.0,cigarette,cigarette,99.0,28.0,0.642857142857
23.0,1.0,cigarette,neutral,99.0,28.0,0.0714285714286
24.0,1.0,cigarette,alcohol,99.0,22.0,0.454545454545
24.0,1.0,cigarette,cigarette,99.0,22.0,0.454545454545
24.0,1.0,cigarette,neutral,99.0,22.0,0.0909090909091
25.0,1.0,cigarette,alcohol,99.0,20.0,0.05
25.0,1.0,cigarette,cigarette,99.0,20.0,0.85
