sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,CIG,alcohol,643.0,6.0,3.0,0.5
1.0,2.0,CIG,cigarette,643.0,6.0,2.0,0.333333333333
1.0,2.0,CIG,neutral,643.0,6.0,1.0,0.166666666667
2.0,2.0,CIG,alcohol,643.0,18.0,13.0,0.722222222222
2.0,2.0,CIG,cigarette,643.0,18.0,4.0,0.222222222222
2.0,2.0,CIG,neutral,643.0,18.0,1.0,0.0555555555556
3.0,2.0,CIG,alcohol,643.0,25.0,10.0,0.4
3.0,2.0,CIG,cigarette,643.0,25.0,5.0,0.2
3.0,2.0,CIG,neutral,643.0,25.0,10.0,0.4
4.0,2.0,CIG,alcohol,643.0,0.0,0.0,
4.0,2.0,CIG,cigarette,643.0,0.0,0.0,
4.0,2.0,CIG,neutral,643.0,0.0,0.0,
5.0,2.0,CIG,alcohol,643.0,12.0,9.0,0.75
5.0,2.0,CIG,cigarette,643.0,12.0,2.0,0.166666666667
5.0,2.0,CIG,neutral,643.0,12.0,1.0,0.0833333333333
6.0,2.0,CIG,alcohol,643.0,18.0,7.0,0.388888888889
6.0,2.0,CIG,cigarette,643.0,18.0,8.0,0.444444444444
6.0,2.0,CIG,neutral,643.0,18.0,3.0,0.166666666667
7.0,2.0,CIG,alcohol,643.0,10.0,2.0,0.2
7.0,2.0,CIG,cigarette,643.0,10.0,7.0,0.7
7.0,2.0,CIG,neutral,643.0,10.0,1.0,0.1
8.0,2.0,CIG,alcohol,643.0,12.0,9.0,0.75
8.0,2.0,CIG,cigarette,643.0,12.0,1.0,0.0833333333333
8.0,2.0,CIG,neutral,643.0,12.0,2.0,0.166666666667
9.0,2.0,CIG,alcohol,643.0,19.0,10.0,0.526315789474
9.0,2.0,CIG,cigarette,643.0,19.0,3.0,0.157894736842
9.0,2.0,CIG,neutral,643.0,19.0,6.0,0.315789473684
