sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,CIG,alcohol,1012.0,3.0,1.0,0.333333333333
1.0,2.0,CIG,cigarette,1012.0,3.0,2.0,0.666666666667
1.0,2.0,CIG,neutral,1012.0,3.0,0.0,0.0
2.0,2.0,CIG,alcohol,1012.0,9.0,1.0,0.111111111111
2.0,2.0,CIG,cigarette,1012.0,9.0,1.0,0.111111111111
2.0,2.0,CIG,neutral,1012.0,9.0,7.0,0.777777777778
3.0,2.0,CIG,alcohol,1012.0,9.0,5.0,0.555555555556
3.0,2.0,CIG,cigarette,1012.0,9.0,3.0,0.333333333333
3.0,2.0,CIG,neutral,1012.0,9.0,1.0,0.111111111111
4.0,2.0,CIG,alcohol,1012.0,0.0,0.0,
4.0,2.0,CIG,cigarette,1012.0,0.0,0.0,
4.0,2.0,CIG,neutral,1012.0,0.0,0.0,
5.0,2.0,CIG,alcohol,1012.0,2.0,1.0,0.5
5.0,2.0,CIG,cigarette,1012.0,2.0,0.0,0.0
5.0,2.0,CIG,neutral,1012.0,2.0,1.0,0.5
6.0,2.0,CIG,alcohol,1012.0,16.0,9.0,0.5625
6.0,2.0,CIG,cigarette,1012.0,16.0,5.0,0.3125
6.0,2.0,CIG,neutral,1012.0,16.0,2.0,0.125
7.0,2.0,CIG,alcohol,1012.0,1.0,1.0,1.0
7.0,2.0,CIG,cigarette,1012.0,1.0,0.0,0.0
7.0,2.0,CIG,neutral,1012.0,1.0,0.0,0.0
8.0,2.0,CIG,alcohol,1012.0,7.0,6.0,0.857142857143
8.0,2.0,CIG,cigarette,1012.0,7.0,1.0,0.142857142857
8.0,2.0,CIG,neutral,1012.0,7.0,0.0,0.0
9.0,2.0,CIG,alcohol,1012.0,13.0,3.0,0.230769230769
9.0,2.0,CIG,cigarette,1012.0,13.0,7.0,0.538461538462
9.0,2.0,CIG,neutral,1012.0,13.0,3.0,0.230769230769
10.0,2.0,CIG,alcohol,1012.0,8.0,3.0,0.375
10.0,2.0,CIG,cigarette,1012.0,8.0,2.0,0.25
10.0,2.0,CIG,neutral,1012.0,8.0,3.0,0.375
11.0,2.0,CIG,alcohol,1012.0,23.0,11.0,0.478260869565
11.0,2.0,CIG,cigarette,1012.0,23.0,11.0,0.478260869565
11.0,2.0,CIG,neutral,1012.0,23.0,1.0,0.0434782608696
12.0,2.0,CIG,alcohol,1012.0,4.0,2.0,0.5
12.0,2.0,CIG,cigarette,1012.0,4.0,0.0,0.0
12.0,2.0,CIG,neutral,1012.0,4.0,2.0,0.5
13.0,2.0,CIG,alcohol,1012.0,14.0,2.0,0.142857142857
13.0,2.0,CIG,cigarette,1012.0,14.0,7.0,0.5
13.0,2.0,CIG,neutral,1012.0,14.0,5.0,0.357142857143
14.0,2.0,CIG,alcohol,1012.0,15.0,10.0,0.666666666667
14.0,2.0,CIG,cigarette,1012.0,15.0,2.0,0.133333333333
14.0,2.0,CIG,neutral,1012.0,15.0,3.0,0.2
15.0,2.0,CIG,alcohol,1012.0,0.0,0.0,
15.0,2.0,CIG,cigarette,1012.0,0.0,0.0,
15.0,2.0,CIG,neutral,1012.0,0.0,0.0,
16.0,2.0,CIG,alcohol,1012.0,3.0,0.0,0.0
16.0,2.0,CIG,cigarette,1012.0,3.0,1.0,0.333333333333
16.0,2.0,CIG,neutral,1012.0,3.0,2.0,0.666666666667
17.0,2.0,CIG,alcohol,1012.0,4.0,2.0,0.5
17.0,2.0,CIG,cigarette,1012.0,4.0,2.0,0.5
17.0,2.0,CIG,neutral,1012.0,4.0,0.0,0.0
18.0,2.0,CIG,alcohol,1012.0,2.0,1.0,0.5
18.0,2.0,CIG,cigarette,1012.0,2.0,1.0,0.5
18.0,2.0,CIG,neutral,1012.0,2.0,0.0,0.0
19.0,2.0,CIG,alcohol,1012.0,11.0,5.0,0.454545454545
19.0,2.0,CIG,cigarette,1012.0,11.0,6.0,0.545454545455
19.0,2.0,CIG,neutral,1012.0,11.0,0.0,0.0
20.0,2.0,CIG,alcohol,1012.0,17.0,12.0,0.705882352941
20.0,2.0,CIG,cigarette,1012.0,17.0,2.0,0.117647058824
20.0,2.0,CIG,neutral,1012.0,17.0,3.0,0.176470588235
21.0,2.0,CIG,alcohol,1012.0,3.0,0.0,0.0
21.0,2.0,CIG,cigarette,1012.0,3.0,1.0,0.333333333333
21.0,2.0,CIG,neutral,1012.0,3.0,2.0,0.666666666667
22.0,2.0,CIG,alcohol,1012.0,4.0,0.0,0.0
22.0,2.0,CIG,cigarette,1012.0,4.0,3.0,0.75
22.0,2.0,CIG,neutral,1012.0,4.0,1.0,0.25
23.0,2.0,CIG,alcohol,1012.0,3.0,2.0,0.666666666667
23.0,2.0,CIG,cigarette,1012.0,3.0,1.0,0.333333333333
23.0,2.0,CIG,neutral,1012.0,3.0,0.0,0.0
24.0,2.0,CIG,alcohol,1012.0,4.0,2.0,0.5
24.0,2.0,CIG,cigarette,1012.0,4.0,1.0,0.25
24.0,2.0,CIG,neutral,1012.0,4.0,1.0,0.25
25.0,2.0,CIG,alcohol,1012.0,17.0,8.0,0.470588235294
25.0,2.0,CIG,cigarette,1012.0,17.0,6.0,0.352941176471
25.0,2.0,CIG,neutral,1012.0,17.0,3.0,0.176470588235
26.0,2.0,CIG,alcohol,1012.0,10.0,3.0,0.3
26.0,2.0,CIG,cigarette,1012.0,10.0,2.0,0.2
26.0,2.0,CIG,neutral,1012.0,10.0,5.0,0.5
27.0,2.0,CIG,alcohol,1012.0,13.0,6.0,0.461538461538
27.0,2.0,CIG,cigarette,1012.0,13.0,5.0,0.384615384615
27.0,2.0,CIG,neutral,1012.0,13.0,2.0,0.153846153846
28.0,2.0,CIG,alcohol,1012.0,9.0,4.0,0.444444444444
28.0,2.0,CIG,cigarette,1012.0,9.0,1.0,0.111111111111
28.0,2.0,CIG,neutral,1012.0,9.0,4.0,0.444444444444
29.0,2.0,CIG,alcohol,1012.0,23.0,11.0,0.478260869565
