sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,4.0,CIG,alcohol,1224.0,1.0,0.0,0.0
1.0,4.0,CIG,cigarette,1224.0,1.0,1.0,1.0
1.0,4.0,CIG,neutral,1224.0,1.0,0.0,0.0
2.0,4.0,CIG,alcohol,1224.0,5.0,1.0,0.2
2.0,4.0,CIG,cigarette,1224.0,5.0,2.0,0.4
2.0,4.0,CIG,neutral,1224.0,5.0,2.0,0.4
3.0,4.0,CIG,alcohol,1224.0,11.0,5.0,0.454545454545
3.0,4.0,CIG,cigarette,1224.0,11.0,1.0,0.0909090909091
3.0,4.0,CIG,neutral,1224.0,11.0,5.0,0.454545454545
4.0,4.0,CIG,alcohol,1224.0,0.0,0.0,
4.0,4.0,CIG,cigarette,1224.0,0.0,0.0,
4.0,4.0,CIG,neutral,1224.0,0.0,0.0,
5.0,4.0,CIG,alcohol,1224.0,2.0,1.0,0.5
5.0,4.0,CIG,cigarette,1224.0,2.0,0.0,0.0
5.0,4.0,CIG,neutral,1224.0,2.0,1.0,0.5
6.0,4.0,CIG,alcohol,1224.0,7.0,3.0,0.428571428571
6.0,4.0,CIG,cigarette,1224.0,7.0,4.0,0.571428571429
6.0,4.0,CIG,neutral,1224.0,7.0,0.0,0.0
7.0,4.0,CIG,alcohol,1224.0,0.0,0.0,
7.0,4.0,CIG,cigarette,1224.0,0.0,0.0,
7.0,4.0,CIG,neutral,1224.0,0.0,0.0,
8.0,4.0,CIG,alcohol,1224.0,0.0,0.0,
8.0,4.0,CIG,cigarette,1224.0,0.0,0.0,
8.0,4.0,CIG,neutral,1224.0,0.0,0.0,
9.0,4.0,CIG,alcohol,1224.0,3.0,1.0,0.333333333333
9.0,4.0,CIG,cigarette,1224.0,3.0,2.0,0.666666666667
9.0,4.0,CIG,neutral,1224.0,3.0,0.0,0.0
10.0,4.0,CIG,alcohol,1224.0,9.0,4.0,0.444444444444
10.0,4.0,CIG,cigarette,1224.0,9.0,0.0,0.0
10.0,4.0,CIG,neutral,1224.0,9.0,5.0,0.555555555556
11.0,4.0,CIG,alcohol,1224.0,11.0,5.0,0.454545454545
11.0,4.0,CIG,cigarette,1224.0,11.0,1.0,0.0909090909091
11.0,4.0,CIG,neutral,1224.0,11.0,5.0,0.454545454545
12.0,4.0,CIG,alcohol,1224.0,4.0,1.0,0.25
12.0,4.0,CIG,cigarette,1224.0,4.0,1.0,0.25
12.0,4.0,CIG,neutral,1224.0,4.0,2.0,0.5
13.0,4.0,CIG,alcohol,1224.0,5.0,2.0,0.4
13.0,4.0,CIG,cigarette,1224.0,5.0,1.0,0.2
13.0,4.0,CIG,neutral,1224.0,5.0,2.0,0.4
14.0,4.0,CIG,alcohol,1224.0,12.0,6.0,0.5
14.0,4.0,CIG,cigarette,1224.0,12.0,2.0,0.166666666667
14.0,4.0,CIG,neutral,1224.0,12.0,4.0,0.333333333333
15.0,4.0,CIG,alcohol,1224.0,1.0,0.0,0.0
15.0,4.0,CIG,cigarette,1224.0,1.0,1.0,1.0
15.0,4.0,CIG,neutral,1224.0,1.0,0.0,0.0
16.0,4.0,CIG,alcohol,1224.0,1.0,1.0,1.0
16.0,4.0,CIG,cigarette,1224.0,1.0,0.0,0.0
16.0,4.0,CIG,neutral,1224.0,1.0,0.0,0.0
17.0,4.0,CIG,alcohol,1224.0,12.0,7.0,0.583333333333
17.0,4.0,CIG,cigarette,1224.0,12.0,2.0,0.166666666667
17.0,4.0,CIG,neutral,1224.0,12.0,3.0,0.25
18.0,4.0,CIG,alcohol,1224.0,15.0,9.0,0.6
18.0,4.0,CIG,cigarette,1224.0,15.0,3.0,0.2
18.0,4.0,CIG,neutral,1224.0,15.0,3.0,0.2
19.0,4.0,CIG,alcohol,1224.0,7.0,4.0,0.571428571429
19.0,4.0,CIG,cigarette,1224.0,7.0,1.0,0.142857142857
19.0,4.0,CIG,neutral,1224.0,7.0,2.0,0.285714285714
20.0,4.0,CIG,alcohol,1224.0,11.0,7.0,0.636363636364
20.0,4.0,CIG,cigarette,1224.0,11.0,3.0,0.272727272727
20.0,4.0,CIG,neutral,1224.0,11.0,1.0,0.0909090909091
21.0,4.0,CIG,alcohol,1224.0,1.0,0.0,0.0
21.0,4.0,CIG,cigarette,1224.0,1.0,1.0,1.0
21.0,4.0,CIG,neutral,1224.0,1.0,0.0,0.0
22.0,4.0,CIG,alcohol,1224.0,8.0,3.0,0.375
22.0,4.0,CIG,cigarette,1224.0,8.0,3.0,0.375
22.0,4.0,CIG,neutral,1224.0,8.0,2.0,0.25
23.0,4.0,CIG,alcohol,1224.0,5.0,2.0,0.4
23.0,4.0,CIG,cigarette,1224.0,5.0,2.0,0.4
23.0,4.0,CIG,neutral,1224.0,5.0,1.0,0.2
24.0,4.0,CIG,alcohol,1224.0,2.0,0.0,0.0
24.0,4.0,CIG,cigarette,1224.0,2.0,1.0,0.5
24.0,4.0,CIG,neutral,1224.0,2.0,1.0,0.5
25.0,4.0,CIG,alcohol,1224.0,9.0,7.0,0.777777777778
25.0,4.0,CIG,cigarette,1224.0,9.0,1.0,0.111111111111
25.0,4.0,CIG,neutral,1224.0,9.0,1.0,0.111111111111
26.0,4.0,CIG,alcohol,1224.0,3.0,0.0,0.0
26.0,4.0,CIG,cigarette,1224.0,3.0,1.0,0.333333333333
26.0,4.0,CIG,neutral,1224.0,3.0,2.0,0.666666666667
27.0,4.0,CIG,alcohol,1224.0,9.0,6.0,0.666666666667
27.0,4.0,CIG,cigarette,1224.0,9.0,2.0,0.222222222222
27.0,4.0,CIG,neutral,1224.0,9.0,1.0,0.111111111111
28.0,4.0,CIG,alcohol,1224.0,15.0,9.0,0.6
28.0,4.0,CIG,cigarette,1224.0,15.0,2.0,0.133333333333
28.0,4.0,CIG,neutral,1224.0,15.0,4.0,0.266666666667
29.0,4.0,CIG,alcohol,1224.0,15.0,6.0,0.4
29.0,4.0,CIG,cigarette,1224.0,15.0,5.0,0.333333333333
29.0,4.0,CIG,neutral,1224.0,15.0,4.0,0.266666666667
1.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
1.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
1.0,4.0,ALC,neutral,1224.0,0.0,0.0,
2.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
2.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
2.0,4.0,ALC,neutral,1224.0,0.0,0.0,
3.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
3.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
3.0,4.0,ALC,neutral,1224.0,0.0,0.0,
4.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
4.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
4.0,4.0,ALC,neutral,1224.0,0.0,0.0,
5.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
5.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
5.0,4.0,ALC,neutral,1224.0,0.0,0.0,
6.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
6.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
6.0,4.0,ALC,neutral,1224.0,0.0,0.0,
7.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
7.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
7.0,4.0,ALC,neutral,1224.0,0.0,0.0,
8.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
8.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
8.0,4.0,ALC,neutral,1224.0,0.0,0.0,
9.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
9.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
9.0,4.0,ALC,neutral,1224.0,0.0,0.0,
10.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
10.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
10.0,4.0,ALC,neutral,1224.0,0.0,0.0,
11.0,4.0,ALC,alcohol,1224.0,0.0,0.0,
11.0,4.0,ALC,cigarette,1224.0,0.0,0.0,
11.0,4.0,ALC,neutral,1224.0,0.0,0.0,
