sub_id,trial_type,selected_item,looked_at_item,timepoint,mean_fix_likelihood
1.0,1.0,alcohol,alcohol,196.0,1.0
1.0,1.0,alcohol,cigarette,196.0,0.0
1.0,1.0,alcohol,neutral,196.0,0.0
2.0,1.0,alcohol,alcohol,196.0,0.936507936508
2.0,1.0,alcohol,cigarette,196.0,0.031746031746
2.0,1.0,alcohol,neutral,196.0,0.031746031746
3.0,1.0,alcohol,alcohol,196.0,0.804347826087
3.0,1.0,alcohol,cigarette,196.0,0.130434782609
3.0,1.0,alcohol,neutral,196.0,0.0652173913043
4.0,1.0,alcohol,alcohol,196.0,0.941176470588
4.0,1.0,alcohol,cigarette,196.0,0.0588235294118
4.0,1.0,alcohol,neutral,196.0,0.0
5.0,1.0,alcohol,alcohol,196.0,0.545454545455
5.0,1.0,alcohol,cigarette,196.0,0.272727272727
5.0,1.0,alcohol,neutral,196.0,0.181818181818
6.0,1.0,alcohol,alcohol,196.0,
6.0,1.0,alcohol,cigarette,196.0,
6.0,1.0,alcohol,neutral,196.0,
7.0,1.0,alcohol,alcohol,196.0,
7.0,1.0,alcohol,cigarette,196.0,
7.0,1.0,alcohol,neutral,196.0,
8.0,1.0,alcohol,alcohol,196.0,0.954545454545
8.0,1.0,alcohol,cigarette,196.0,0.0
8.0,1.0,alcohol,neutral,196.0,0.0454545454545
9.0,1.0,alcohol,alcohol,196.0,0.666666666667
9.0,1.0,alcohol,cigarette,196.0,0.222222222222
9.0,1.0,alcohol,neutral,196.0,0.111111111111
10.0,1.0,alcohol,alcohol,196.0,1.0
10.0,1.0,alcohol,cigarette,196.0,0.0
10.0,1.0,alcohol,neutral,196.0,0.0
11.0,1.0,alcohol,alcohol,196.0,0.671875
11.0,1.0,alcohol,cigarette,196.0,0.28125
11.0,1.0,alcohol,neutral,196.0,0.046875
12.0,1.0,alcohol,alcohol,196.0,0.842105263158
12.0,1.0,alcohol,cigarette,196.0,0.105263157895
12.0,1.0,alcohol,neutral,196.0,0.0526315789474
13.0,1.0,alcohol,alcohol,196.0,
13.0,1.0,alcohol,cigarette,196.0,
13.0,1.0,alcohol,neutral,196.0,
14.0,1.0,alcohol,alcohol,196.0,0.885714285714
14.0,1.0,alcohol,cigarette,196.0,0.0857142857143
14.0,1.0,alcohol,neutral,196.0,0.0285714285714
15.0,1.0,alcohol,alcohol,196.0,1.0
15.0,1.0,alcohol,cigarette,196.0,0.0
15.0,1.0,alcohol,neutral,196.0,0.0
16.0,1.0,alcohol,alcohol,196.0,0.75
16.0,1.0,alcohol,cigarette,196.0,0.0
16.0,1.0,alcohol,neutral,196.0,0.25
17.0,1.0,alcohol,alcohol,196.0,0.75
17.0,1.0,alcohol,cigarette,196.0,0.125
17.0,1.0,alcohol,neutral,196.0,0.125
18.0,1.0,alcohol,alcohol,196.0,0.5
18.0,1.0,alcohol,cigarette,196.0,0.5
18.0,1.0,alcohol,neutral,196.0,0.0
19.0,1.0,alcohol,alcohol,196.0,0.923076923077
19.0,1.0,alcohol,cigarette,196.0,0.0512820512821
19.0,1.0,alcohol,neutral,196.0,0.025641025641
20.0,1.0,alcohol,alcohol,196.0,0.666666666667
20.0,1.0,alcohol,cigarette,196.0,0.1
20.0,1.0,alcohol,neutral,196.0,0.233333333333
21.0,1.0,alcohol,alcohol,196.0,0.52380952381
21.0,1.0,alcohol,cigarette,196.0,0.142857142857
21.0,1.0,alcohol,neutral,196.0,0.333333333333
22.0,1.0,alcohol,alcohol,196.0,0.896551724138
22.0,1.0,alcohol,cigarette,196.0,0.0689655172414
22.0,1.0,alcohol,neutral,196.0,0.0344827586207
23.0,1.0,alcohol,alcohol,196.0,0.76
23.0,1.0,alcohol,cigarette,196.0,0.0
23.0,1.0,alcohol,neutral,196.0,0.24
24.0,1.0,alcohol,alcohol,196.0,0.371428571429
24.0,1.0,alcohol,cigarette,196.0,0.371428571429
24.0,1.0,alcohol,neutral,196.0,0.257142857143
25.0,1.0,alcohol,alcohol,196.0,0.8125
25.0,1.0,alcohol,cigarette,196.0,0.0416666666667
25.0,1.0,alcohol,neutral,196.0,0.145833333333
26.0,1.0,alcohol,alcohol,196.0,0.0
26.0,1.0,alcohol,cigarette,196.0,1.0
26.0,1.0,alcohol,neutral,196.0,0.0
27.0,1.0,alcohol,alcohol,196.0,
27.0,1.0,alcohol,cigarette,196.0,
27.0,1.0,alcohol,neutral,196.0,
28.0,1.0,alcohol,alcohol,196.0,0.772727272727
28.0,1.0,alcohol,cigarette,196.0,0.227272727273
28.0,1.0,alcohol,neutral,196.0,0.0
29.0,1.0,alcohol,alcohol,196.0,0.958333333333
29.0,1.0,alcohol,cigarette,196.0,0.0416666666667
29.0,1.0,alcohol,neutral,196.0,0.0
1.0,1.0,cigarette,alcohol,196.0,0.142857142857
1.0,1.0,cigarette,cigarette,196.0,0.714285714286
1.0,1.0,cigarette,neutral,196.0,0.142857142857
2.0,1.0,cigarette,alcohol,196.0,0.4
2.0,1.0,cigarette,cigarette,196.0,0.5
2.0,1.0,cigarette,neutral,196.0,0.1
3.0,1.0,cigarette,alcohol,196.0,0.391304347826
3.0,1.0,cigarette,cigarette,196.0,0.347826086957
3.0,1.0,cigarette,neutral,196.0,0.260869565217
4.0,1.0,cigarette,alcohol,196.0,0.0
4.0,1.0,cigarette,cigarette,196.0,1.0
4.0,1.0,cigarette,neutral,196.0,0.0
5.0,1.0,cigarette,alcohol,196.0,0.25
5.0,1.0,cigarette,cigarette,196.0,0.65
5.0,1.0,cigarette,neutral,196.0,0.1
6.0,1.0,cigarette,alcohol,196.0,0.140625
6.0,1.0,cigarette,cigarette,196.0,0.859375
6.0,1.0,cigarette,neutral,196.0,0.0
7.0,1.0,cigarette,alcohol,196.0,0.08
7.0,1.0,cigarette,cigarette,196.0,0.8
7.0,1.0,cigarette,neutral,196.0,0.12
8.0,1.0,cigarette,alcohol,196.0,0.133333333333
8.0,1.0,cigarette,cigarette,196.0,0.8
8.0,1.0,cigarette,neutral,196.0,0.0666666666667
9.0,1.0,cigarette,alcohol,196.0,0.133333333333
9.0,1.0,cigarette,cigarette,196.0,0.8
9.0,1.0,cigarette,neutral,196.0,0.0666666666667
10.0,1.0,cigarette,alcohol,196.0,0.362068965517
10.0,1.0,cigarette,cigarette,196.0,0.413793103448
10.0,1.0,cigarette,neutral,196.0,0.224137931034
11.0,1.0,cigarette,alcohol,196.0,0.2
11.0,1.0,cigarette,cigarette,196.0,0.8
11.0,1.0,cigarette,neutral,196.0,0.0
12.0,1.0,cigarette,alcohol,196.0,0.0
12.0,1.0,cigarette,cigarette,196.0,1.0
12.0,1.0,cigarette,neutral,196.0,0.0
13.0,1.0,cigarette,alcohol,196.0,0.192307692308
13.0,1.0,cigarette,cigarette,196.0,0.692307692308
13.0,1.0,cigarette,neutral,196.0,0.115384615385
14.0,1.0,cigarette,alcohol,196.0,0.351351351351
14.0,1.0,cigarette,cigarette,196.0,0.621621621622
14.0,1.0,cigarette,neutral,196.0,0.027027027027
15.0,1.0,cigarette,alcohol,196.0,0.2
15.0,1.0,cigarette,cigarette,196.0,0.58
15.0,1.0,cigarette,neutral,196.0,0.22
16.0,1.0,cigarette,alcohol,196.0,0.115384615385
16.0,1.0,cigarette,cigarette,196.0,0.769230769231
16.0,1.0,cigarette,neutral,196.0,0.115384615385
17.0,1.0,cigarette,alcohol,196.0,0.0588235294118
17.0,1.0,cigarette,cigarette,196.0,0.941176470588
17.0,1.0,cigarette,neutral,196.0,0.0
18.0,1.0,cigarette,alcohol,196.0,0.352941176471
18.0,1.0,cigarette,cigarette,196.0,0.441176470588
18.0,1.0,cigarette,neutral,196.0,0.205882352941
19.0,1.0,cigarette,alcohol,196.0,0.12
19.0,1.0,cigarette,cigarette,196.0,0.84
19.0,1.0,cigarette,neutral,196.0,0.04
20.0,1.0,cigarette,alcohol,196.0,0.2
20.0,1.0,cigarette,cigarette,196.0,0.68
20.0,1.0,cigarette,neutral,196.0,0.12
21.0,1.0,cigarette,alcohol,196.0,0.16
